set_num,name,year,theme_id,num_parts,theme_name,parent_id
4032-4,Passenger Plane - Iberia Version,2004,106,139,Airport,105.0
4032-5,Passenger Plane - JAL Version,2004,106,137,Airport,105.0
4032-6,Passenger Plane - Lauda Air Version,2004,106,137,Airport,105.0
4032-7,Passenger Plane - ANA Air Version,2004,106,138,Airport,105.0
4032-8,Passenger Plane - SWISS Version,2005,106,161,Airport,105.0
4032-9,Passenger Plane - Snowflake Version,2004,106,137,Airport,105.0
4778-1,Desert Biplane,2005,106,108,Airport,105.0
4090-1,Motion Madness,2003,406,244,Inventor,
4093-1,Wild Windup,2003,406,319,Inventor,
4094-1,Motor Movers,2003,406,256,Inventor,
4095-1,Record and Play,2003,406,345,Inventor,
4108-1,T-Junction Road Plates,2002,289,2,Supplemental,279.0
4109-1,Curved Road Plates,2002,289,2,Supplemental,279.0
4110-1,Straight Road Plates,2002,289,2,Supplemental,279.0
4111-1,Cross Road Plates,2002,289,2,Supplemental,279.0
7099-1,Accessory Motor for Boats,2004,289,1,Supplemental,279.0
41492-1,Iron Man & Cpt. America,2016,610,174,Brickheadz,
41493-1,Black Panther & Dr. Strange,2016,610,167,Brickheadz,
41585-1,Batman,2017,610,91,Brickheadz,
41586-1,Batgirl,2017,610,99,Brickheadz,
41587-1,Robin,2017,610,101,Brickheadz,
41588-1,The Joker,2017,610,151,Brickheadz,
41589-1,Captain America,2017,610,79,Brickheadz,
41590-1,Iron Man,2017,610,96,Brickheadz,
41591-1,Black Widow,2017,610,143,Brickheadz,
41592-1,The Hulk,2017,610,93,Brickheadz,
41593-1,Captain Jack Sparrow,2017,610,109,Brickheadz,
41594-1,Captain Armando Salazar,2017,610,118,Brickheadz,
41595-1,Belle,2017,610,139,Brickheadz,
41596-1,Beast,2017,610,116,Brickheadz,
41500-1,Flain,2014,581,58,Series 1,580.0
41501-1,Vulk,2014,581,69,Series 1,580.0
41502-1,Zorch,2014,581,45,Series 1,580.0
41503-1,Krader,2014,581,66,Series 1,580.0
41504-1,Siesmo,2014,581,50,Series 1,580.0
41505-1,Shuff,2014,581,51,Series 1,580.0
41506-1,Teslo,2014,581,54,Series 1,580.0
41507-1,Zaptor,2014,581,61,Series 1,580.0
41508-1,Volectro,2014,581,70,Series 1,580.0
41509-1,Slumbo,2014,582,61,Series 2,580.0
41510-1,Lunk,2014,582,51,Series 2,580.0
41511-1,Flurr,2014,582,46,Series 2,580.0
41512-1,Chomly,2014,582,68,Series 2,580.0
41513-1,Gobba,2014,582,57,Series 2,580.0
41514-1,Jawg,2014,582,61,Series 2,580.0
41515-1,Kraw,2014,582,70,Series 2,580.0
41516-1,Tentro,2014,582,69,Series 2,580.0
41517-1,Balk,2014,582,68,Series 2,580.0
41518-1,Glomp,2014,583,64,Series 3,580.0
41519-1,Glurt,2014,583,62,Series 3,580.0
41520-1,Torts,2014,583,48,Series 3,580.0
41521-1,Footi,2014,583,72,Series 3,580.0
41522-1,Scorpi,2014,583,70,Series 3,580.0
41523-1,Hoogi,2014,583,69,Series 3,580.0
41524-1,Mesmo,2014,583,64,Series 3,580.0
41525-1,Magnifo,2014,583,61,Series 3,580.0
41526-1,Wizwuz,2014,583,70,Series 3,580.0
41527-1,Rokit,2015,584,66,Series 4,580.0
41528-1,Niksput,2015,584,62,Series 4,580.0
41529-1,Nurp-Naut,2015,584,52,Series 4,580.0
41530-1,Meltus,2015,584,66,Series 4,580.0
41531-1,Flamzer,2015,584,60,Series 4,580.0
41532-1,Burnard,2015,584,59,Series 4,580.0
41533-1,Globert,2015,584,45,Series 4,580.0
41534-1,Vampos,2015,584,59,Series 4,580.0
41535-1,Boogly,2015,584,52,Series 4,580.0
5004549-1,LEGO MIXEL COLLECTION 4,2015,584,9,Series 4,580.0
5004551-1,LEGO® MIXELS™ Glowkies,2015,584,3,Series 4,580.0
5004553-1,LEGO MIXELS INFERNITES,2015,584,3,Series 4,580.0
5004556-1,LEGO® MIXELS™ Orbitons,2015,584,3,Series 4,580.0
41536-1,Gox,2015,585,62,Series 5,580.0
41537-1,Jinky,2015,585,59,Series 5,580.0
41538-1,Kamzo,2015,585,58,Series 5,580.0
41539-1,Krog,2015,585,60,Series 5,580.0
41540-1,Chilbo,2015,585,65,Series 5,580.0
41541-1,Snoof,2015,585,54,Series 5,580.0
41542-1,Spugg,2015,585,51,Series 5,580.0
41543-1,Turg,2015,585,56,Series 5,580.0
41544-1,Tungster,2015,585,60,Series 5,580.0
41545-1,Kramm,2015,586,68,Series 6,580.0
41546-1,Forx,2015,586,65,Series 6,580.0
41547-1,Wuzzo,2015,586,74,Series 6,580.0
41548-1,Dribbal,2015,586,52,Series 6,580.0
41549-1,Gurggle,2015,586,66,Series 6,580.0
41550-1,Slusho,2015,586,53,Series 6,580.0
41551-1,Snax,2015,586,51,Series 6,580.0
41552-1,Berp,2015,586,68,Series 6,580.0
41553-1,Vaka-Waka,2015,586,69,Series 6,580.0
5004868-1,LEGO® Mixels™ Munchos,2015,586,3,Series 6,580.0
5004869-1,LEGO® Mixels™ Glorp Corp,2015,586,3,Series 6,580.0
5004870-1,LEGO® Mixels™ Weldos,2015,586,4,Series 6,580.0
41554-1,Kuffs,2016,587,63,Series 7,580.0
41555-1,Busto,2016,587,69,Series 7,580.0
41556-1,Tiketz,2016,587,62,Series 7,580.0
41557-1,Camillot,2016,587,64,Series 7,580.0
41558-1,Mixadel,2016,587,63,Series 7,580.0
41559-1,Paladum,2016,587,64,Series 7,580.0
41560-1,Jamzy,2016,587,70,Series 7,580.0
41561-1,Tapsy,2016,587,57,Series 7,580.0
41562-1,Trumpsy,2016,587,54,Series 7,580.0
41563-1,Splasho,2016,588,67,Series 8,580.0
41564-1,Aquad,2016,588,70,Series 8,580.0
41565-1,Hydro,2016,588,70,Series 8,580.0
41566-1,Sharx,2016,588,55,Series 8,580.0
41567-1,Skulzy,2016,588,66,Series 8,580.0
41568-1,Lewt,2016,588,62,Series 8,580.0
41569-1,Surgeo,2016,588,63,Series 8,580.0
41570-1,Skrubz,2016,588,68,Series 8,580.0
41571-1,Tuth,2016,588,67,Series 8,580.0
41572-1,Gobbol,2016,589,62,Series 9,580.0
41573-1,Sweepz,2016,589,61,Series 9,580.0
41574-1,Compax,2016,589,66,Series 9,580.0
41575-1,Cobrax,2016,589,64,Series 9,580.0
41576-1,Spinza,2016,589,60,Series 9,580.0
41577-1,Mysto,2016,589,64,Series 9,580.0
41578-1,Screeno,2016,589,73,Series 9,580.0
41579-1,Camsta,2016,589,62,Series 9,580.0
41580-1,Myke,2016,589,63,Series 9,580.0
42004-1,Mini Backhoe Loader,2013,7,246,Construction,5.0
42009-1,Mobile Crane MK II,2013,7,2606,Construction,5.0
42028-1,Bulldozer,2014,7,614,Construction,5.0
42030-1,Remote-Controlled Volvo L350F Wheel Loader,2014,7,1634,Construction,5.0
42032-1,Compact Tracked Loader,2015,7,251,Construction,5.0
42035-1,Mining Truck,2015,7,361,Construction,5.0
42055-1,Bucket Wheel Excavator,2016,7,3928,Construction,5.0
65340-1,Dumper and Front End Loader Co-Pack (contains 8451 and 8453),2004,7,2,Construction,5.0
66318-1,Technic Super Pack 4 in 1 (8259 8290 8293 8294),2009,7,4,Construction,5.0
8043-1,Motorized Excavator,2010,7,1124,Construction,5.0
8045-1,Mini Telehandler,2010,7,118,Construction,5.0
8047-1,Compact Excavator,2010,7,252,Construction,5.0
8052-1,Container Truck,2010,7,685,Construction,5.0
8053-1,Mobile Crane,2010,7,1288,Construction,5.0
8065-1,Mini Container Truck,2011,7,119,Construction,5.0
8067-1,Mini Mobile Crane,2011,7,292,Construction,5.0
8069-1,Backhoe Loader,2011,7,608,Construction,5.0
8235-1,Front End Loader,1995,7,166,Construction,5.0
8248-1,Forklift,1998,7,227,Construction,5.0
8259-1,Mini Bulldozer,2009,7,165,Construction,5.0
8260-1,Tractor,2009,7,104,Construction,5.0
8264-1,Hauler,2009,7,574,Construction,5.0
8265-1,Front Loader,2009,7,1060,Construction,5.0
8270-1,Rough Terrain Crane,2007,7,106,Construction,5.0
8271-1,Wheel Loader,2007,7,200,Construction,5.0
8275-1,Motorized Bulldozer,2007,7,1381,Construction,5.0
8283-1,Telehandler,2006,7,324,Construction,5.0
8288-1,Crawler Crane,2006,7,800,Construction,5.0
8290-1,Mini Forklift,2008,7,88,Construction,5.0
8292-1,Cherry Picker,2008,7,724,Construction,5.0
8294-1,Excavator,2008,7,719,Construction,5.0
8295-1,Telescopic Handler,2008,7,1180,Construction,5.0
8415-1,Dump Truck,2005,7,284,Construction,5.0
8416-1,Forklift,2005,7,729,Construction,5.0
8418-1,Mini Loader,2005,7,66,Construction,5.0
8419-1,Excavator,2005,7,286,Construction,5.0
8421-1,Mobile Crane,2005,7,1884,Construction,5.0
8431-1,Crane Truck,2002,7,861,Construction,5.0
8438-1,Pneumatic Crane Truck,2003,7,845,Construction,5.0
8439-1,Front End Loader,2004,7,591,Construction,5.0
8441-1,Fork Lift Truck,2003,7,70,Construction,5.0
8443-1,Pneumatic Log Loader / Pneumatic Logger,1996,7,334,Construction,5.0
8446-1,Crane Truck,1999,7,572,Construction,5.0
8451-1,Dumper,2003,7,183,Construction,5.0
8453-1,Front End Loader,2003,7,214,Construction,5.0
8453-2,Front-End Loader Black Box,2004,7,214,Construction,5.0
8455-1,Backhoe Loader,2003,7,704,Construction,5.0
8459-1,Pneumatic Front-End Loader,1997,7,602,Construction,5.0
8460-1,Pneumatic Crane Truck / Mobile Crane,1995,7,855,Construction,5.0
8463-1,Forklift Truck,2001,7,232,Construction,5.0
8464-1,Pneumatic Front End Loader,2001,7,582,Construction,5.0
8828-1,Front End Loader,1993,7,175,Construction,5.0
8835-1,Forklift,1989,7,240,Construction,5.0
8837-1,Pneumatic Excavator,1992,7,257,Construction,5.0
8843-1,Fork Lift Truck,1984,7,272,Construction,5.0
8851-1,Excavator,1984,7,362,Construction,5.0
8853-1,Excavator / Digger,1988,7,326,Construction,5.0
8854-1,Power Crane,1989,7,516,Construction,5.0
8862-1,Backhoe Grader,1989,7,679,Construction,5.0
8868-1,Airtech Claw Rig,1992,7,979,Construction,5.0
8872-1,Forklift Transporter,1993,7,763,Construction,5.0
42025-1,Cargo Plane,2014,6,1295,Airport,5.0
8046-1,Helicopter,2010,6,152,Airport,5.0
8068-1,Rescue Helicopter,2011,6,407,Airport,5.0
8204-1,Sky Flyer I,1998,6,41,Airport,5.0
8215-1,Gyro Copter,1997,6,106,Airport,5.0
8217-1,The Wasp,1998,6,63,Airport,5.0
8222-1,V-TOL,1997,6,138,Airport,5.0
8232-1,Chopper Force,1997,6,275,Airport,5.0
8412-1,Nighthawk / Sky Wasp,1995,6,283,Airport,5.0
8425-1,Black Hawk / Sky Stormer,1996,6,466,Airport,5.0
8429-1,Helicopter,2002,6,146,Airport,5.0
8434-1,Aircraft,2004,6,445,Airport,5.0
8444-1,Air Enforcer / Supercopter,1999,6,308,Airport,5.0
8456-1,Fiber Optic Multi Set / Multi Racer Set (with Fibre Optics),1996,6,404,Airport,5.0
8480-1,Space Shuttle,1996,6,1355,Airport,5.0
8812-1,Aero Hawk II,1994,6,148,Airport,5.0
8825-1,Night Chopper,1991,6,113,Airport,5.0
8836-1,Sky Ranger,1993,6,273,Airport,5.0
8855-1,Prop Plane,1988,6,570,Airport,5.0
8856-1,Whirlwind Rescue,1991,6,516,Airport,5.0
42031-1,Cherry Picker,2015,15,155,Traffic,5.0
8258-1,Crane Truck,2009,15,1876,Traffic,5.0
8263-1,Snow Groomer,2009,15,590,Traffic,5.0
8273-1,Off Road Truck,2007,15,804,Traffic,5.0
8285-1,Tow Truck,2006,15,1877,Traffic,5.0
8286-1,3 In 1 Car / Amphipower,1996,15,731,Traffic,5.0
8433-1,Cool Movers,2004,15,216,Traffic,5.0
8436-1,Truck,2004,15,1037,Traffic,5.0
8448-1,Super Street Sensation,1999,15,1436,Traffic,5.0
8462-1,Tow Truck,1998,15,784,Traffic,5.0
8479-1,Barcode Multi-Set,1997,15,1269,Traffic,5.0
8865-1,Test Car,1988,15,900,Traffic,5.0
8880-1,Super Car,1994,15,1345,Traffic,5.0
42040-1,Fire Plane,2015,9,577,Fire,5.0
8280-1,Fire Engine / Fire Response Unit,1995,9,430,Fire,5.0
8289-1,Fire Truck,2006,9,1012,Fire,5.0
8454-1,Rescue Truck,2003,9,638,Fire,5.0
4243532-1,Stunt Pack,2004,119,35,Supplemental,112.0
4243534-1,Racers Hazard Kit,2004,119,35,Supplemental,112.0
4285968-1,Transformation Kit Dirt Crusher (Red),2005,119,47,Supplemental,112.0
4285969-1,Transformation Kit Dirt Crusher (Blue),2005,119,47,Supplemental,112.0
4285970-1,Transformation Kit Dirt Crusher (Green),2005,119,47,Supplemental,112.0
4286013-1,Big Wheels Pack Dirt Crusher (Red),2005,119,10,Supplemental,112.0
4286024-1,Big Wheels Pack Dirt Crusher (Blue),2005,119,10,Supplemental,112.0
4286025-1,Big Wheels Pack Dirt Crusher (Green),2005,119,10,Supplemental,112.0
4286784-1,Dirt Crusher Gearbox with Light,2005,119,6,Supplemental,112.0
4287082-1,Antenna Pack for Dirt Crusher,2005,119,10,Supplemental,112.0
670F-1,Wheels Pack,2004,119,10,Supplemental,112.0
671F-1,Antenna Pack,2004,119,13,Supplemental,112.0
673F-1,Gearbox Pack,2004,119,6,Supplemental,112.0
BAT8369-1,Battery Pack,2004,119,6,Supplemental,112.0
4297-1,Lightning Streak,2002,113,19,Drome Racers,112.0
4298-1,Blue Power,2002,113,22,Drome Racers,112.0
4299-1,Nesquik Quicky Racer,2002,113,17,Drome Racers,112.0
4300-1,Green Racer,2003,113,21,Drome Racers,112.0
4301-1,Blue Racer,2003,113,24,Drome Racers,112.0
4308-1,Racing Car,2004,113,28,Drome Racers,112.0
4309-1,Blue Racer,2004,113,31,Drome Racers,112.0
4310-1,Orange Racer,2004,113,24,Drome Racers,112.0
4582-1,Red Bullet,2002,113,29,Drome Racers,112.0
4583-1,Maverick Storm,2002,113,31,Drome Racers,112.0
4584-1,Hot Scorcher,2002,113,58,Drome Racers,112.0
4585-1,Nitro Pulverizer,2002,113,61,Drome Racers,112.0
4587-1,Duel Racers,2002,113,193,Drome Racers,112.0
4590-1,Flash Turbo,2002,113,28,Drome Racers,112.0
4591-1,Star Burst/Star Strike,2002,113,28,Drome Racers,112.0
4592-1,Red Monster,2002,113,25,Drome Racers,112.0
4593-1,Zero Hurricane & Red Blizzard,2002,113,74,Drome Racers,112.0
4594-1,Maverick Sprinter & Hot Arrow,2002,113,66,Drome Racers,112.0
4595-1,Zero Tornado & Hot Rock,2002,113,71,Drome Racers,112.0
4596-1,Storming Cobra,2002,113,76,Drome Racers,112.0
65062-1,Racers Turbo Pack,2002,113,2,Drome Racers,112.0
8350-1,Pro Stunt,2003,113,30,Drome Racers,112.0
8353-1,Slammer Rhino,2003,113,218,Drome Racers,112.0
8354-1,Exo Force Bike,2003,113,99,Drome Racers,112.0
8355-1,H.O.T. Blaster Bike,2003,113,87,Drome Racers,112.0
8356-1,Jungle Monster,2003,113,115,Drome Racers,112.0
8357-1,Zonic Strike,2003,113,106,Drome Racers,112.0
8358-1,Off-Roader,2003,113,26,Drome Racers,112.0
8359-1,Desert Racer,2003,113,27,Drome Racers,112.0
8360-1,Track Racer,2003,113,23,Drome Racers,112.0
8363-1,Baja Desert Racers,2003,113,321,Drome Racers,112.0
8365-1,Tuneable Racer,2003,113,195,Drome Racers,112.0
8370-1,Nitro Stunt Bike,2003,113,89,Drome Racers,112.0
8371-1,Extreme Power Bike,2003,113,97,Drome Racers,112.0
8468-1,Power Crusher,2002,113,86,Drome Racers,112.0
8469-1,Slammer Raptor,2002,113,143,Drome Racers,112.0
8470-1,Slammer G-Force,2002,113,147,Drome Racers,112.0
8471-1,Nitro Burner,2002,113,118,Drome Racers,112.0
8472-1,Street 'n' Mud Racer,2002,113,348,Drome Racers,112.0
8473-1,Nitro Race Team,2002,113,510,Drome Racers,112.0
K8355-1,Twin Powered Street Racer Kit,2003,113,2,Drome Racers,112.0
K8358-1,Night Sprinter Kit,2003,113,3,Drome Racers,112.0
K8371-1,Twin Powered Street Racer Kit 2,2003,113,2,Drome Racers,112.0
4335-1,Black Robots Pod,2004,478,50,X-Pod,
4337-1,Dragon Pod,2005,478,52,X-Pod,
4338-1,Monster Pod,2005,478,49,X-Pod,
4339-1,Aqua Pod,2005,478,56,X-Pod,
4346-1,Robo Pod,2004,478,50,X-Pod,
4346-2,Robo Pod (Polybag),2004,478,47,X-Pod,
4346-3,Robo Pod (Toy Fair Nuernberg Promotion),2004,478,50,X-Pod,
4347-1,Auto Pod,2004,478,40,X-Pod,
4347-2,Auto Pod (Polybag),2004,478,37,X-Pod,
4347-3,Auto Pod (Toy Fair Nuernberg Promotion),2004,478,40,X-Pod,
4348-1,Aero Pod,2004,478,36,X-Pod,
4348-2,Aero Pod (Polybag),2004,478,33,X-Pod,
4348-3,Aero Pod (Toy Fair Nuernberg Promotion),2004,478,36,X-Pod,
4349-1,Wild Pod,2004,478,44,X-Pod,
4349-2,Wild Pod (polybag),2004,478,41,X-Pod,
4349-3,Wild Pod (Toy Fair Nuernberg Promotion),2004,478,44,X-Pod,
4413-1,Arachno Pod,2005,478,57,X-Pod,
65535-1,X-Pod Play Off Game Pack,2004,478,7,X-Pod,
K4346-1,X-Pod Kit,2004,478,4,X-Pod,
4336-1,Picture Frame and Mirror,1980,279,48,4 Juniors,
4415-1,Auto Pod,2006,479,56,Creator,478.0
4416-1,Robo Pod,2006,479,64,Creator,478.0
4417-1,Aero Pod,2006,479,60,Creator,478.0
4418-1,Dino Pod,2006,479,55,Creator,478.0
K4415-1,X-Pod Creator Collection,2006,479,4,Creator,478.0
4421-1,Box of Bricks,2005,48,1000,Supplemental,22.0
4423-1,LEGO Creator Handy Box,2005,48,800,Supplemental,22.0
4679b-2,Free 500 LEGO Bricks (Bonus box and its contents only),2005,48,500,Supplemental,22.0
4780-1,Box of Bricks,2005,48,500,Supplemental,22.0
4781-1,Box of Bricks,2005,48,300,Supplemental,22.0
4782-1,Box of Bricks,2005,48,200,Supplemental,22.0
4782-2,Creator 200 Piece Box of Bricks - Individual Retail Version,2005,48,200,Supplemental,22.0
5370b-1,Large Make and Create Bucket with Special LEGO Bonus Bricks (Bonus box and its contents only),2005,48,201,Supplemental,22.0
5574-1,Lego Box,2008,48,280,Supplemental,22.0
5576-1,Basic Bricks -- Medium,2008,48,378,Supplemental,22.0
5578-1,Basic Bricks -- Large,2008,48,500,Supplemental,22.0
5587-1,Basic Bricks with Fun Figures,2009,48,390,Supplemental,22.0
5623-1,Basic Bricks - Large,2010,48,450,Supplemental,22.0
6112-1,World of Bricks,2006,48,1004,Supplemental,22.0
6114-1,200 + 40 Special Elements,2007,48,242,Supplemental,22.0
6116-1,Box of Bricks,2007,48,604,Supplemental,22.0
6117-1,Doors and Windows,2008,48,100,Supplemental,22.0
6118-1,Wheels,2008,48,106,Supplemental,22.0
6119-1,Roof Tiles,2008,48,150,Supplemental,22.0
6177-1,LEGO Basic Bricks Deluxe,2008,48,650,Supplemental,22.0
620-3,Blue Building Plate 32 x 32,2010,48,1,Supplemental,22.0
628-3,X-Large Gray Baseplate (Lt Bluish Gray),2003,48,1,Supplemental,22.0
4433-1,Dirt Bike Transporter,2012,64,205,Off-Road,52.0
60082-1,Dune Buggy Trailer,2015,64,221,Off-Road,52.0
60115-1,4 x 4 Off Roader,2016,64,184,Off-Road,52.0
4478-1,"Geonosian Fighter, Black Box",2003,167,171,Star Wars Episode 2,158.0
4478-2,Geonosian Fighter Blue Box,2004,167,153,Star Wars Episode 2,158.0
4482-1,AT-TE,2003,167,650,Star Wars Episode 2,158.0
65106-1,Episode II Co-Pack (contains 7103 7113),2002,167,2,Star Wars Episode 2,158.0
65153-1,Jango Fett's Slave I (Set 7153) with Carrying Case,2002,167,1,Star Wars Episode 2,158.0
7103-1,Jedi Duel,2002,167,82,Star Wars Episode 2,158.0
7113-1,Tusken Raider Encounter,2002,167,93,Star Wars Episode 2,158.0
7133-1,Bounty Hunter Pursuit,2002,167,254,Star Wars Episode 2,158.0
7143-1,Jedi Starfighter,2002,167,139,Star Wars Episode 2,158.0
7153-1,Jango Fett's Slave I,2002,167,360,Star Wars Episode 2,158.0
7163-1,Republic Gunship,2002,167,697,Star Wars Episode 2,158.0
75000-1,Clone Troopers vs. Droidekas,2013,167,124,Star Wars Episode 2,158.0
75016-1,Homing Spider Droid,2013,167,295,Star Wars Episode 2,158.0
75017-1,Duel on Geonosis,2013,167,391,Star Wars Episode 2,158.0
75019-1,AT-TE,2013,167,792,Star Wars Episode 2,158.0
75021-1,Republic Gunship,2013,167,1173,Star Wars Episode 2,158.0
75085-1,Hailfire Droid,2015,167,163,Star Wars Episode 2,158.0
75142-1,Homing Spider Droid,2016,167,309,Star Wars Episode 2,158.0
75191-1,"Jedi Starfighter"" With Hyperdrive",2017,167,831,Star Wars Episode 2,158.0
7670-1,Hailfire Droid & Spider Droid,2008,167,249,Star Wars Episode 2,158.0
K4482-1,Episode II Final Scene Kit,2003,167,3,Star Wars Episode 2,158.0
K7153-1,Episode II Ultimate Action Kit,2002,167,4,Star Wars Episode 2,158.0
SW911612-1,Acklay,2016,167,49,Star Wars Episode 2,158.0
45003-1,LEGO Soft Bricks Set,2013,526,84,Soft Bricks,507.0
9020-1,LEGO Soft Starter Set,1998,526,84,Soft Bricks,507.0
9021-1,Medium set of Soft Bricks,1999,526,52,Soft Bricks,507.0
9022-1,Extra Soft Bricks,1999,526,32,Soft Bricks,507.0
9023-1,Soft Brick Activity Set,2000,526,7,Soft Bricks,507.0
4524081-1,Mindstorms NXT CD,2007,258,0,Mindstorms,
4526-1,Batman,2012,492,40,Constraction,482.0
4527-1,The Joker,2012,492,57,Constraction,482.0
4528-1,Green Lantern,2012,492,38,Constraction,482.0
4529-1,Iron Man,2012,492,44,Constraction,482.0
4530-1,The Hulk,2012,492,39,Constraction,482.0
4597-1,Captain America,2012,492,44,Constraction,482.0
5000728-1,DC Universe Super Heroes Collection,2012,492,3,Constraction,482.0
45300-1,WeDo Core Set,2016,521,279,WeDo,518.0
45301-1,WeDo 2.0 Smart Hub,2016,521,1,WeDo,518.0
45302-1,WeDo 2.0 Smarthub Rechargeable Battery,2016,521,1,WeDo,518.0
45303-1,WeDo 2.0 Medium Motor,2016,521,1,WeDo,518.0
45304-1,WeDo 2.0 Motion Sensor,2016,521,1,WeDo,518.0
45305-1,WeDo 2.0 Tilt Sensor,2016,521,1,WeDo,518.0
5004838-1,WeDo 2.0 Add-On Power Pack,2016,521,2,WeDo,518.0
9581-1,WeDo Robotics USB Hub,2009,521,1,WeDo,518.0
9583-1,WeDo Robotics Motion Sensor,2009,521,1,WeDo,518.0
9584-1,WeDo Robotics Tilt Sensor,2009,521,1,WeDo,518.0
9585-1,LEGO® Education WeDo Resource Set,2009,521,326,WeDo,518.0
9689-1,Simple Machines Set,2009,521,194,WeDo,518.0
45517-1,Transformer 10V DC,2016,518,1,Mindstorms,507.0
45570-1,Space Challenge Set,2014,518,1368,Mindstorms,507.0
9594-1,Green City,2011,518,1356,Mindstorms,507.0
9650-1,Scenery Resource Set,2002,518,717,Mindstorms,507.0
979760-1,Mars Exploration,2003,518,810,Mindstorms,507.0
4559288-1,Power Miners Promotional Polybag,2009,439,4,Power Miners,
4559385-1,{Power Miners Promotional Polybag},2009,439,4,Power Miners,
4559387-1,{Power Miners Promotional Polybag},2009,439,4,Power Miners,
66319-1,Power Miners Super Pack 3 in 1 (8709 8958 8959),2009,439,3,Power Miners,
8188-1,Fire Blaster,2010,439,69,Power Miners,
8189-1,Magma Mech,2010,439,185,Power Miners,
8190-1,Claw Catcher,2010,439,261,Power Miners,
8191-1,Lavatraz,2010,439,383,Power Miners,
8707-1,Boulder Blaster,2009,439,295,Power Miners,
8708-1,Cave Crusher,2009,439,259,Power Miners,
8709-1,Underground Mining Station,2009,439,635,Power Miners,
8907-1,Rock Hacker,2009,439,29,Power Miners,
8908-1,Monster Launcher,2009,439,15,Power Miners,
8956-1,Stone Chopper,2009,439,33,Power Miners,
8957-1,Mine Mech,2009,439,69,Power Miners,
8958-1,Granite Grinder,2009,439,96,Power Miners,
8959-1,Claw Digger,2009,439,199,Power Miners,
8960-1,Thunder Driller,2009,439,237,Power Miners,
8961-1,Crystal Sweeper,2009,439,479,Power Miners,
8962-1,Crystal King,2009,439,169,Power Miners,
8963-1,Rock Wrecker,2009,439,224,Power Miners,
8964-1,Titanium Command Rig,2009,439,708,Power Miners,
K8956-1,Power Miners Collection,2009,439,6,Power Miners,
4586-1,Stunt Race Track,2002,121,168,Track System,112.0
4588-1,Off Road Race Track,2002,121,364,Track System,112.0
8364-1,Multi-Challenge Race Track,2003,121,623,Track System,112.0
4589-1,RC-Nitro Flash,2002,117,135,Radio Control,112.0
5599-1,Radio Control Racer,1998,117,294,Radio Control,112.0
5600-1,Radio Control Racer,1998,117,297,Radio Control,112.0
8183-1,Track Turbo RC,2009,117,91,Radio Control,112.0
8184-1,Twin X-treme RC,2009,117,238,Radio Control,112.0
8366-1,Supersonic RC,2003,117,428,Radio Control,112.0
8369-1,Dirt Crusher RC,2004,117,87,Radio Control,112.0
8369-2,Dirt Crusher RC (Blue),2005,117,87,Radio Control,112.0
8376-1,Hot Flame RC Car,2003,117,256,Radio Control,112.0
8378-1,Red Beast RC,2004,117,64,Radio Control,112.0
8475-1,RC Race Buggy,2002,117,283,Radio Control,112.0
8675-1,Outdoor Challenger,2006,117,98,Radio Control,112.0
8676-1,Sunset Cruiser,2006,117,53,Radio Control,112.0
4595400-1,Rocket Kit,2010,124,26,Supplemental,123.0
4597068-1,Boba Fett,2010,170,1,Star Wars Other,158.0
66479-1,"Super Pack 3 in 1 (75015, 75035, 75043)",2014,170,3,Star Wars Other,158.0
66495-1,"Star Wars Super Pack 3 in 1 (75037, 75038, 75045)",2014,170,3,Star Wars Other,158.0
75018-1,JEK-14's Stealth Starfighter,2013,170,548,Star Wars Other,158.0
75022-1,Mandalorian Speeder,2013,170,210,Star Wars Other,158.0
75025-1,Jedi Defender-class Cruiser,2013,170,925,Star Wars Other,158.0
75145-1,Eclipse Fighter,2016,170,363,Star Wars Other,158.0
75147-1,StarScavenger,2016,170,557,Star Wars Other,158.0
7664-1,TIE Crawler,2007,170,546,Star Wars Other,158.0
7667-1,Imperial Dropship,2008,170,80,Star Wars Other,158.0
7668-1,Rebel Scout Speeder,2008,170,81,Star Wars Other,158.0
7672-1,Rogue Shadow,2008,170,481,Star Wars Other,158.0
8087-1,TIE Defender,2010,170,304,Star Wars Other,158.0
9500-1,Sith Fury-class Interceptor,2012,170,746,Star Wars Other,158.0
CELEBV-1,Fan Celebration V - CubeDude - The Bounty Hunter Edition,2010,170,497,Star Wars Other,158.0
comcon011-1,LEGO Star Wars Holo-Brick Archives San Diego Comic-Con 2009 Exclusive,2009,170,3,Star Wars Other,158.0
K7204-1,Jedi Adventure Kit,2002,170,4,Star Wars Other,158.0
K720x-1,Story Teller Pack,2002,170,4,Star Wars Other,158.0
swminifigs-1,Star Wars Minifig Packs 4-Pack,2000,170,4,Star Wars Other,158.0
TRUGHOST-1,Rebel Micro Ghost,2014,170,42,Star Wars Other,158.0
TRUTIE-1,TIE Fighter,2014,170,12,Star Wars Other,158.0
TRUXWING-1,X-Wing,2014,170,23,Star Wars Other,158.0
TRUXWINGTIE-1,"TRU X-Wing Fighter & TIE Fighter (May 3, 2014)",2014,170,2,Star Wars Other,158.0
VP-10,Star Wars Value Pack with Free LEGO Backpack (K-Mart Australia Exclusive),2003,170,4,Star Wars Other,158.0
4600-1,Police Cruiser,2001,281,23,Police,280.0
4604-1,Police Copter,2001,281,16,Police,280.0
