set_num,name,year,theme_id,num_parts
4348-1,Aero Pod,2004,478,36
4348-2,Aero Pod (Polybag),2004,478,33
4348-3,Aero Pod (Toy Fair Nuernberg Promotion),2004,478,36
4349-1,Wild Pod,2004,478,44
4349-2,Wild Pod (polybag),2004,478,41
4349-3,Wild Pod (Toy Fair Nuernberg Promotion),2004,478,44
435-1,Tipper Truck,1976,416,23
435-2,Garage Plate and Door (The Building Toy),1966,371,3
437-1,50 numbered bricks (The Building Toy),1966,371,50
4-4,Large House Set,1970,433,218
44000-1,Furno XL,2013,401,103
4400-1,Creations and Bricks {Red Tub},2003,37,705
44001-1,Pyrox,2013,403,50
44002-1,Rocka,2013,401,43
44003-1,Scarox,2013,403,46
44004-1,Bulk,2013,401,50
44005-1,Bruizer,2013,403,62
44006-1,Breez,2013,401,49
44007-1,Ogrum,2013,403,59
44008-1,Surge,2013,401,66
44009-1,Dragon Bolt,2013,403,151
44010-1,Stormer,2013,401,69
4401-1,Little Creations,2003,204,110
44011-1,Frost Beast,2013,403,60
44012-1,Evo,2013,401,51
44013-1,Aquagon,2013,403,43
44014-1,Jet Rocka,2013,401,289
44015-1,EVO Walker,2014,400,50
44016-1,JAW Beast vs. STORMER,2014,400,49
44017-1,STORMER Freeze Machine,2014,400,87
44018-1,FURNO Jet Machine,2014,400,78
44019-1,ROCKA Stealth Machine,2014,400,88
44020-1,FLYER Beast vs. BREEZ,2014,400,91
4402-1,Sea Riders,2003,204,549
44021-1,SPLITTER Beast vs. FURNO & EVO,2014,400,108
44022-1,EVO XL Machine,2014,400,192
44023-1,ROCKA Crawler,2014,401,49
44024-1,TUNNELER Beast vs. SURGE,2014,400,59
44025-1,BULK Drill Machine,2014,401,111
44026-1,CRYSTAL Beast vs. BULK,2014,400,83
44027-1,BREEZ Flea Machine,2014,401,101
44028-1,SURGE & ROCKA Combat Machine,2014,401,187
44029-1,"QUEEN Beast vs. FURNO, EVO & STORMER",2014,400,216
4403-1,Air Blazers,2003,204,705
4404-1,Land Busters,2003,204,769
4405-1,Large Creator Bucket,2003,37,1305
4406-1,Buildings,2004,22,506
4407-1,Transportation,2004,22,302
4408-1,Animals,2004,22,202
4410-1,Build and Create,2004,37,500
4411-1,Blue Strata XXL,2004,37,1200
4412-1,Einfallsreiches Bauen [Imaginative Building],2004,37,200
4413-1,Arachno Pod,2005,478,57
4414-1,LEGO Creator Bucket,2004,37,500
4415-1,Auto Pod,2006,479,56
4416-1,Robo Pod,2006,479,64
4417-1,Aero Pod,2006,479,60
4418-1,Dino Pod,2006,479,55
442-1,Space Shuttle,1979,130,39
4421-1,Box of Bricks,2005,48,1000
4423-1,LEGO Creator Handy Box,2005,48,800
4425-1,Better Building More Fun,2004,37,2000
4427-1,Fire ATV,2012,58,50
4428-1,"Advent Calendar 2012, City",2012,208,24
4428-10,"Advent Calendar 2012, City (Day  9) Mechanic with Wrench",2012,217,5
4428-11,"Advent Calendar 2012, City (Day 10) Wheel Dolly with Wheels",2012,217,10
4428-12,"Advent Calendar 2012, City (Day 11) Firefighter's ATV without Wheels",2012,217,13
4428-13,"Advent Calendar 2012, City (Day 12) Female Firefighter",2012,217,5
4428-14,"Advent Calendar 2012, City (Day 13) Desk with Computer and Chair",2012,217,8
4428-15,"Advent Calendar 2012, City (Day 14) Box with Burning Logs",2012,217,5
4428-16,"Advent Calendar 2012, City (Day 15) Wall with Safety Equipment",2012,217,16
4428-17,"Advent Calendar 2012, City (Day 16) Girl with Snowball",2012,217,5
4428-18,"Advent Calendar 2012, City (Day 17) Catapult",2012,217,15
4428-19,"Advent Calendar 2012, City (Day 18) Dog and Hydrant",2012,217,6
4428-2,"Advent Calendar 2012, City (Day  1) Fireman with Loudhailer",2012,217,5
4428-20,"Advent Calendar 2012, City (Day 19) Firefighter with Cup",2012,217,5
4428-21,"Advent Calendar 2012, City (Day 20) Wheelbarrow with Spade and Snow",2012,217,7
4428-22,"Advent Calendar 2012, City (Day 21) Warning Lights and Sign",2012,217,9
4428-23,"Advent Calendar 2012, City (Day 22) Santa's Sled",2012,217,8
4428-24,"Advent Calendar 2012, City (Day 23) Wrapped Gifts",2012,217,16
4428-25,"Advent Calendar 2012, City (Day 24) Santa on Snowmobile",2012,217,13
4428-3,"Advent Calendar 2012, City (Day 2) Chainsaw with Logs",2012,217,8
4428-4,"Advent Calendar 2012, City (Day 3) Christmas Tree",2012,217,16
4428-5,"Advent Calendar 2012, City (Day 4) Stairs and Star for Tree",2012,217,8
4428-6,"Advent Calendar 2012, City (Day 5) Wall with Fireman Equipment",2012,217,17
4428-7,"Advent Calendar 2012, City (Day  6) Boy with Snowball",2012,217,5
4428-8,"Advent Calendar 2012, City (Day 7) Toy Fire Engine with Remote",2012,217,17
4428-9,"Advent Calendar 2012, City (Day 8) Wall with Ski Equipment",2012,217,24
4429-1,Helicopter Rescue,2012,60,425
442A-1,6 International Flags (The Building Toy),1971,371,6
442B-1,6 International Flags (The Building Toy),1971,371,6
4430-1,Mobile Fire Command Center,2012,58,520
4431-1,Ambulance,2012,60,198
4432-1,Garbage Truck,2012,63,207
4433-1,Dirt Bike Transporter,2012,64,205
4434-1,Tipper Truck,2012,56,221
4435-1,Car and Caravan,2012,63,217
4436-1,Patrol Car,2012,61,96
4437-1,Police Pursuit,2012,61,129
4438-1,Robbers' Hideout,2012,61,316
4439-1,Heavy-Duty Helicopter,2012,61,392
4440-1,Forest Police Station,2012,61,632
4441-1,Police Dog Van,2012,61,312
4442-1,Glider,2012,53,101
4443-1,Coca-Cola Defender 1,2002,462,4
4444-1,Coca-Cola Defender 2,2002,462,4
4445-1,Coca-Cola Middle Fielder 1,2002,462,4
4446-1,Coca-Cola Forward 1,2002,462,4
4447-1,Coca-Cola Forward 2,2002,462,4
4448-1,Coca-Cola Defender 3,2002,462,4
4449-1,Coca-Cola Defender 4,2002,462,4
4450-1,Coca-Cola Middle Fielder 2,2002,462,4
445062-1,Star Wars Co-Pack of 4500 and 4504,2004,169,2
445-1,Police Units,1976,421,49
4451-1,Coca-Cola Forward 3,2002,462,4
445-2,Lighting Device Pack (The Building Toy),1966,371,3
4452-1,Coca-Cola Forward 4,2002,462,4
4453-1,Coca-Cola Goal Keeper,2002,462,4
4454-1,Coca-Cola Referee,2002,462,6
4455-1,Coca-Cola Hotdog Girl,2002,462,6
4456-1,Coca-Cola Doctor,2002,462,5
4457-1,Coca-Cola TV Cameraman,2002,462,4
4458-1,Coca-Cola TV Camera,2002,462,11
4459-1,Coca-Cola PK Kicker,2002,462,4
445A-1,Lighting Device Pack with Improved Plugs (The Building Toy),1970,371,8
4460-1,Coca-Cola Goal,2002,462,7
4461-1,Coca-Cola Bench,2002,462,7
4462-1,Coca-Cola Hotdog Trolley,2002,462,18
4463-1,Coca-Cola Light,2002,462,16
4464-1,Coca-Cola Bottle Case,2002,462,7
4465-1,Coca-Cola Vending Machine,2002,462,6
4466-1,Coca-Cola Sign Board,2002,462,3
4467-1,Coca-Cola Stretcher,2002,462,3
4468-1,Coca-Cola Stand,2002,462,9
4469-1,Coca-Cola Drink Stand,2002,462,8
4470-1,Coca-Cola Ball,2002,462,2
4471-1,Coca-Cola Secret A,2002,462,4
4472-1,Coca-Cola Secret B,2002,462,4
4473-1,Police Helicopter,2013,61,106
4475-1,Jabba's Message,2003,169,46
4476-1,Jabba's Prize,2003,169,40
4477-1,T-16 Skyhopper,2003,169,98
4478-1,"Geonosian Fighter, Black Box",2003,167,171
4478-2,Geonosian Fighter Blue Box,2004,167,153
4479-1,TIE Bomber,2003,169,229
4480-1,Jabba's Palace,2003,169,234
4481-1,Hailfire Droid,2003,158,680
4482-1,AT-TE,2003,167,650
4483-1,"AT-AT, black box",2003,169,1070
4483-2,"AT-AT, blue box",2004,169,1070
4484-1,X-wing Fighter & TIE Advanced - Mini,2003,159,72
4485-1,Sebulba's Podracer & Anakin's Podracer - Mini,2003,159,72
4486-1,AT-ST & Snowspeeder - Mini,2003,159,76
4487-1,Jedi Starfighter & Slave I - Mini,2003,159,53
4488-1,Millennium Falcon - Mini,2003,159,87
4489-1,AT-AT - Mini,2003,159,98
4490-1,Republic Gunship - Mini,2003,159,102
4491-1,Trade Federation MTT - Mini,2003,159,99
4492-1,Imperial Star Destroyer - Mini,2004,159,87
4493-1,Sith Infiltrator - Mini,2004,159,55
4494-1,Imperial Shuttle - Mini,2004,159,82
4495-1,AT-TE - Mini,2004,159,63
4495173-1,LEGO Creative Building Set,2006,37,705
4496-1,Fun with Building Tub,2004,37,1000
4496-2,50th Anniversary Tub,2005,37,1000
4496-3,Fun with Building Tub - Reissue,2006,37,798
4497-1,Pretend and Create,2004,37,1000
4499536-1,Offre Speciale 4 Boites (7236 7238 7235 7241),2007,52,0
45000-1,Creative Builder,2013,507,120
4500-1,Rebel Snowspeeder [Redesign] - Blue box,2003,169,216
45001-1,Playground,2013,507,104
4500-2,"Rebel Snowspeeder (redesign), Original Trilogy Edition box",2004,169,211
45002-1,Tech Machines Set,2013,507,92
45003-1,LEGO Soft Bricks Set,2013,526,84
45007-1,Large Farm,2014,504,152
450-1,Fork Lift,1973,416,42
4501-1,"Mos Eisley Cantina, Blue box",2003,169,197
45011-1,Duplo World People,2015,504,16
4501-2,"Mos Eisley Cantina, Original Trilogy Edition box",2004,169,194
45020-1,Creative Lego Brick Set,2016,507,998
4502-1,"X-wing Fighter (Dagobah), Blue box",2003,169,566
4502-2,"X-wing Fighter (Dagobah), Original Trilogy Edition box",2004,169,565
4504-1,"Millennium Falcon (Redesign), Blue box",2003,169,996
4504-2,"Millennium Falcon (Redesign), Original Trilogy Edition box",2003,169,979
4505-1,Sea Machines,2004,204,168
4506-1,Deep Sea Predators,2004,204,353
4507-1,Prehistoric Creatures,2004,204,726
4508-1,Titan XP,2004,204,784
45100-1,Story Starter Core Set,2013,507,1145
45103-1,StoryStarter Expansion Pack: Community,2015,507,200
451-1,"1 x 6 x 3 Window, Red or White",1966,371,12
45110-1,BuildToExpress Set,2013,507,204
4511-1,High Speed Train,2003,239,335
45120-1,LearnToLearn Core set,2014,528,2016
4512-1,Cargo Train,2003,239,546
4513-1,Grand Central Station,2003,239,350
4514-1,Cargo Crane,2003,239,176
4515-1,Straight Rails,1991,244,8
4518-1,Creator Set,2004,37,805
4519-1,Rail Crossing,1999,244,1
4520-1,Curved Rails,1991,244,8
452-1,Mobile Ground Tracking Station,1979,130,79
4521221-1,Gold chrome plated C-3PO,2007,501,3
452-2,"1 x 6 x 2 Window, Red or White",1966,371,16
4524081-1,Mindstorms NXT CD,2007,258,0
4524-1,Advent Calendar 2002 Creator,2002,214,24
4524-10,Advent Calendar 2002 Creator (Day  9) Space Buggy,2002,223,18
4524-11,Advent Calendar 2002 Creator (Day 10) Dinosaur,2002,223,8
4524-12,Advent Calendar 2002 Creator (Day 11) Speedboat,2002,223,10
4524-13,Advent Calendar 2002 Creator (Day 12) Reindeer,2002,223,10
4524-14,Advent Calendar 2002 Creator (Day 13) Snowman,2002,223,15
4524-15,Advent Calendar 2002 Creator (Day 14) Jet Ski,2002,223,11
4524-16,Advent Calendar 2002 Creator (Day 15) Duck,2002,223,10
4524-17,Advent Calendar 2002 Creator (Day 16) Police Boat,2002,223,9
4524-18,Advent Calendar 2002 Creator (Day 17) Whale,2002,223,9
4524-19,Advent Calendar 2002 Creator (Day 18) Space Shuttle,2002,223,11
4524-2,Advent Calendar 2002 Creator (Day  1) Squirrel,2002,223,10
4524-20,Advent Calendar 2002 Creator (Day 19) Parrot,2002,223,9
4524-21,Advent Calendar 2002 Creator (Day 20) Steamship,2002,223,10
4524-22,Advent Calendar 2002 Creator (Day 21) Building,2002,223,10
4524-23,Advent Calendar 2002 Creator (Day 22) Helicopter,2002,223,11
4524-24,Advent Calendar 2002 Creator (Day 23) Tree,2002,223,11
4524-25,Advent Calendar 2002 Creator (Day 24) Present,2002,223,8
4524-3,Advent Calendar 2002 Creator (Day  2) Boy,2002,223,1
4524-4,Advent Calendar 2002 Creator (Day  3) Fireplace,2002,223,11
4524-5,Advent Calendar 2002 Creator (Day  4) Santa,2002,223,10
4524-6,Advent Calendar 2002 Creator (Day  5) Car,2002,223,15
4524-7,Advent Calendar 2002 Creator (Day  6) Penguin,2002,223,10
4524-8,Advent Calendar 2002 Creator (Day  7) Girl,2002,223,1
4524-9,Advent Calendar 2002 Creator (Day  8) Dog with hat,2002,223,11
4525-1,Road and Rail Repair,1994,236,84
4526-1,Batman,2012,492,40
4527-1,The Joker,2012,492,57
4528-1,Green Lantern,2012,492,38
4529-1,Iron Man,2012,492,44
45300-1,WeDo Core Set,2016,521,279
4530-1,The Hulk,2012,492,39
45301-1,WeDo 2.0 Smart Hub,2016,521,1
45302-1,WeDo 2.0 Smarthub Rechargeable Battery,2016,521,1
45303-1,WeDo 2.0 Medium Motor,2016,521,1
45304-1,WeDo 2.0 Motion Sensor,2016,521,1
45305-1,WeDo 2.0 Tilt Sensor,2016,521,1
453-1,Two Crater Plates,1979,143,2
4531-1,Manual Points,1991,244,6
453-2,"1 x 6 x 2 Shuttered Windows, Red or White",1966,371,16
4532-1,Manual Level Crossing,1996,236,135
4533-1,Train Track Snow Remover,1999,236,57
4534-1,LEGO Express,2002,238,34
4535-1,LEGO Express Deluxe,2002,238,754
4536-1,Blue Hopper Car,1991,236,165
4537-1,Octan Twin Tank Rail Tanker,1993,236,173
4538-1,Special Edition,2004,37,200
4539-1,Manual Level Crossing,1991,236,115
4540315-1,LEGO Creative Bucket (TRU Exclusive),2009,37,480
454-1,Two Lunar Landing Plates,1979,143,2
4541-1,Rail and Road Service Truck,1999,236,126
454-2,"1 x 4 x 2 Window, Red or White",1966,371,18
4543-1,Railroad Tractor Flatbed,1991,236,179
4544-1,Car Transport Wagon with Car,1994,236,142
4546-1,Road and Rail Maintenance,1991,236,76
4547-1,Club Car,1993,236,292
4547551-1,Darth Vader 10 Year Anniversary Promotional Minifigure,2009,158,7
4548-1,Transformer and Speed Regulator,1991,244,3
4548431-1,Brick Tub 'Die Lego Show' - Limited Edition,2008,37,701
4549-1,Container Double Stack,1993,236,450
45500-1,EV3 Intelligent Brick,2013,262,1
45501-1,EV3 Rechargeable DC Battery,2013,262,1
45502-1,EV3 Large Servo Motor,2013,262,1
45503-1,EV3 Medium Servo Motor,2013,262,1
45504-1,EV3 Ultrasonic Sensor,2013,262,1
45505-1,EV3 Gyro Sensor,2013,262,1
45506-1,EV3 Color Sensor,2013,262,1
45507-1,EV3 Touch Sensor,2013,262,1
45508-1,EV3 Infrared Beacon,2013,262,1
45509-1,EV3 Infrared Sensor,2013,262,1
455-1,Lear Jet,1976,412,45
4551-1,Crocodile Locomotive,1991,236,313
45514-1,EV3 Cable Pack,2013,262,7
45517-1,Transformer 10V DC,2016,518,1
455-2,"1 x 3 x 2 Window, Red or White",1966,371,24
4552-1,Cargo Crane,1995,236,281
4553-1,Train Wash,1999,236,189
4554-1,Metro Station,1991,236,605
45544-1,EV3 Core Set,2013,262,546
4555-1,Cargo Station,1995,236,393
45560-1,EV3 Expansion Set,2013,262,853
4556-1,Train Station,1999,236,232
45570-1,Space Challenge Set,2014,518,1368
4557-1,Freight Loading Station,1999,236,215
4558-1,Metroliner,1991,236,786
4559-1,Cargo Railway,1996,236,845
4559288-1,Power Miners Promotional Polybag,2009,439,4
4559385-1,{Power Miners Promotional Polybag},2009,439,4
4559387-1,{Power Miners Promotional Polybag},2009,439,4
4560-1,Railway Express,1999,236,690
456-1,Spirit of St. Louis,1977,412,49
4561-1,Railway Express with Transformer and Speed Regulator,1999,236,673
456-2,"1 x 2 x 2 Window, Red or White",1966,371,30
4562-1,Creator Box,2004,37,200
4563-1,Load and Haul Railroad,1991,236,479
4564-1,Freight Rail Runner,1994,236,590
4565-1,Freight and Crane Railway,1996,236,915
4566-1,Gear,2001,125,7
4567-1,Surfer,2001,125,7
4568-1,Loopin,2001,125,7
4569-1,Warrior,2001,125,8
4570-1,Shredd,2001,125,7
457-1,"1 x 1 x 2 Window, Red or White",1966,371,38
4571-1,Spiky,2001,125,7
4572-1,Scratch,2001,125,7
4573-1,Lightor,2001,125,7
4574-1,Rip,2001,125,7
4575-1,Pulse,2001,125,7
4576-1,Duster,2001,125,7
4577-1,Snake,2001,125,7
4578-1,Ghost,2001,125,7
4579-1,Ice Ramp Racers,2001,125,112
45800-1,FIRST LEGO League Challenge 2014 - World Class,2014,398,2098
45801-1,Trash Trek  (FLL),2015,398,1992
45802-1,Animal Allies,2016,398,2165
458-1,"1 x 2 x 1 Window, Red or White",1966,371,38
4582-1,Red Bullet,2002,113,29
4583-1,Maverick Storm,2002,113,31
4584-1,Hot Scorcher,2002,113,58
4585-1,Nitro Pulverizer,2002,113,61
4586-1,Stunt Race Track,2002,121,168
4586940-1,Basic Set Limited Edition,2010,37,480
4587-1,Duel Racers,2002,113,193
4588-1,Off Road Race Track,2002,121,364
4589-1,RC-Nitro Flash,2002,117,135
4590-1,Flash Turbo,2002,113,28
459-1,"1 x 1 x 1 Window, Red or White",1966,371,40
4591-1,Star Burst/Star Strike,2002,113,28
4591715-1,Golden Die [TRU Exclusive],2009,502,7
4591726-1,Stormtrooper,2009,169,1
4592-1,Red Monster,2002,113,25
4593-1,Zero Hurricane & Red Blizzard,2002,113,74
4594-1,Maverick Sprinter & Hot Arrow,2002,113,66
4595-1,Zero Tornado & Hot Rock,2002,113,71
4595400-1,Rocket Kit,2010,124,26
4596-1,Storming Cobra,2002,113,76
4597068-1,Boba Fett,2010,170,1
4597-1,Captain America,2012,492,44
4599605-1,Easter Chicks,2010,229,15
4600-1,Police Cruiser,2001,281,23
460-1,Rescue Units,1973,420,36
4601-1,Fire Cruiser,2001,283,22
460-2,"1 x 2 x 3 Door, Red or White",1966,371,26
4603-1,Res-Q Wrecker,2001,284,30
4604-1,Police Copter,2001,281,16
4605-1,Fire Response SUV,2001,283,30
4606-1,Aqua Res-Q Transport,2001,284,40
4607-1,Copter Transport,2001,284,66
4608-1,Bank Breakout,2001,281,68
4609-1,Fire Attack Team,2001,283,95
4610-1,Aqua Res-Q Super Station,2001,284,92
4611-1,Police HQ,2001,281,137
4612-1,Super Glider,2002,282,7
4613-1,Turbo Chopper,2002,282,13
4613985-1,Build a Bullseye Target Gift Card Promotional,2010,227,32
4614-1,Ultralight Flyer,2002,282,16
4615-1,Red Recon Flyer,2002,282,21
4616-1,Rapid Response Tanker,2002,285,35
4617-1,Dual Turbo Prop,2002,282,32
4618-1,Twin Rotor Cargo,2002,282,44
4619-1,A.I.R. Patrol Jet,2002,282,65
4620-1,A.I.R. Operations HQ,2002,282,174
462-1,Mobile Rocket Launcher,1979,130,77
4621-1,Jack Stone Red Flash Station,2002,283,32
462-2,"2 x 8 Plates, White",1966,371,16
4622-1,Res-Q Digger,2002,284,67
4623-1,DUPLO Pink Brick Box,2012,504,30
4624-1,DUPLO Brick Box,2012,504,31
4625-1,LEGO Pink Brick Box,2012,23,219
4626-1,Farm Brick Box,2012,37,231
4627-1,Fun With Bricks,2012,504,85
4628-1,Fun with Bricks,2012,22,600
4629-1,Build and Play Box,2012,504,149
4630-1,Build and Play Box,2012,37,1000
463-1,"4 x 8 Plates, White",1966,371,8
4631-1,My First Build,2012,504,61
4632-1,Building Plates,2012,504,3
4635-1,Fun with Vehicles,2012,22,525
4636-1,Police Building Set,2012,22,130
4636204-1,Ninjago Promotional Giveaway,2011,435,11
4637-1,Safari Building Set,2012,22,152
464-1,"6 x 8 Plates, White",1966,371,6
4641-1,Speed Boat,2011,59,34
4642-1,Fishing Boat,2011,59,63
4643-1,Power Boat Transporter,2011,59,245
4644-1,Marina,2011,59,272
4645-1,Harbor,2011,59,550
4648933-1,Hero Factory Accessories,2011,400,6
4648939-1,Golden Die with 1-6 dot tiles,2011,502,8
4649858-1,Shadow ARF Trooper Promotional Polybag,2011,165,5
4651-1,Police Motorcycle,2003,291,12
4652-1,Tow Truck,2003,292,26
4653-1,Dump Truck,2003,293,28
4654-1,Tanker Truck,2003,294,43
4655-1,Quick Fix Station,2003,294,103
4657-1,Fire Squad HQ,2003,295,147
4659018-1,Master Builder Academy: Kits 2-6 Subscription,2011,432,5
4659-1,Duplo Garbage Truck,2005,504,13
4659597-1,Friends - Bracelets,2012,501,4
4659602-1,Display Stand,2012,494,17
4659607-1,Hero Factory Booster Pack,2012,400,6
4659612-1,Spinner Ring,2012,435,1
4659758-1,Build a Bullseye 3 in 1 Target Gift Card Promotional,2011,227,50
4660865-1,Target Lego Gift Card 2011 3 in 1 Set,2011,227,51
4662-1,Duplo Post Office,2005,504,17
4665-1,Big Farm,2005,504,69
4666-1,Speedy Police Car,2003,291,25
4667-1,Loadin' Digger,2003,293,30
4668-1,Outrigger Construction Crane,2003,293,67
4669-1,Turbo-Charged Police Boat,2003,291,54
4677-1,Name Letter Pack,2004,301,67
4679-1,Bricks and Creations Tub,2004,37,2
4679-2,Bricks and Creations Tub - (TRU Exclusive),2005,37,2
4679a-1,Bricks and Creations Tub (Bottom Tub and its contents only),2004,37,1000
4679a-2,Bricks and Creations Tub - (TRU Exclusive) (Bottom Tub and its contents only),2005,37,1000
4679b-2,Free 500 LEGO Bricks (Bonus box and its contents only),2005,48,500
4695-1,Knight Bus - Mini,2004,246,58
4696-1,Blue Bucket,2004,37,200
470-1,"1 x 1, 1 x 2, 2 x 2, 2 x 3, 2 x 4 Plates (System)",1966,371,273
4701-1,Sorting Hat,2001,251,50
4702-1,The Final Challenge,2001,251,61
4704-1,The Chamber of the Winged Keys,2001,251,180
4705-1,Snape's Class,2001,251,167
4706-1,Forbidden Corridor,2001,251,239
4707-1,Hagrid's Hut,2001,251,298
4708-1,Hogwarts Express,2001,246,412
4709-1,Hogwarts Castle,2001,251,696
471-1,Tiles (System),1966,371,156
4711-1,Flying Lesson,2002,251,24
4712-1,Troll on the Loose,2002,251,69
4714-1,Gringott's Bank,2002,251,263
471518-1,Happy The Cute Dolphin,2015,494,17
471602-1,Pony Grooming Kit,2016,494,28
4719-1,Quality Quidditch Supplies,2003,247,121
4720-1,Knockturn Alley,2003,247,211
4721-1,Hogwarts Classroom,2001,251,75
4722-1,Gryffindor,2001,251,70
4723-1,Diagon Alley Shops,2001,251,85
4726-1,Quidditch Practice,2002,247,131
4727-1,Aragog in the Dark Forest,2002,247,183
4728-1,Escape from Privet Drive,2002,247,282
4729-1,Dumbledore's Office,2002,247,451
4730-1,Chamber of Secrets,2002,247,597
4731-1,Dobby's Release,2002,247,71
4733-1,The Dueling Club,2002,247,133
4735-1,Slytherin,2002,247,93
4736-1,Freeing Dobby,2010,246,73
4737-1,Quidditch Match,2010,246,153
4738-1,Hagrid's Hut (3rd edition),2010,246,442
4741-1,Blacktron Super Vehicle (Value 3-Pack),1993,129,4
4742-1,Chill Speeder,2004,306,57
4743-1,Ice Blade,2004,306,103
4744-1,Tundra Tracker,2004,306,140
4745-1,Blue Eagle vs. Snow Crawler,2004,306,257
4746-1,Mobile Command Center,2004,306,425
4748-1,Ogel's Mountain Fortress,2004,306,413
4750-1,Draco's Encounter with Buckbeak,2004,250,37
4751-1,Harry and the Marauder's Map,2004,250,108
4752-1,Professor Lupin's Classroom,2004,250,158
4753-1,Sirius Black's Escape,2004,250,192
4754-1,Hagrid's Hut (2nd edition),2004,250,296
4755-1,Knight Bus,2004,250,244
4756-1,Shrieking Shack,2004,250,450
4757-1,Hogwarts Castle (2nd edition),2004,250,902
4758-1,Hogwarts Express (2nd edition),2004,246,368
4759-1,Three Christmas Decorations - Santa Tree and Snowman,2004,227,3
4762-1,Rescue from the Merpeople,2005,248,177
4766-1,Graveyard Duel,2005,248,551
4767-1,Harry and the Hungarian Horntail,2005,248,265
4768-1,The Durmstrang Ship,2005,248,552
4768-2,The Durmstrang Ship with Bonus Mini - Figures (Target exclusive),2005,248,544
4770-1,Blizzard Blaster,2004,306,303
4774-1,Scorpion Orb Launcher,2004,306,223
4778-1,Desert Biplane,2005,106,108
4780-1,Box of Bricks,2005,48,500
4781-1,Box of Bricks,2005,48,300
4782-1,Box of Bricks,2005,48,200
4782-2,Creator 200 Piece Box of Bricks - Individual Retail Version,2005,48,200
4788-1,Ogel Mutant Ray,2002,305,68
4789-1,Alpha Team Aquatic Mech,2002,305,166
4790-1,Alpha Team Robot Diver,2002,305,32
4791-1,Alpha Team Sub-Surface Scooter,2002,305,42
4792-1,Alpha Team Navigator and ROV,2002,305,93
4793-1,Ogel Sub Shark,2002,305,114
4794-1,Alpha Team Command Sub,2002,305,188
4795-1,Ogel Underwater Base and AT Sub,2002,305,478
4796-1,Ogel Mutant Squid,2002,305,62
4797-1,Ogel Mutant Killer Whale,2002,305,61
4798-1,Evil Ogel Attack,2002,305,21
4799-1,Ogel Drone Octopus,2002,305,18
4800-1,Jet Sub,2002,305,23
480-1,Rescue Helicopter,1975,417,62
4801-1,Defense Archer,2000,197,15
480-4,"Slopes and Slopes Double 2 x 4, Red (The Building Toy)",1966,371,14
480-5,"Slopes and Slopes Double 2 x 4, Blue (The Building Toy)",1966,371,14
4805-1,Ninja Knights,1999,434,31
480-6,"Slopes and Slopes Double 2 x 4, Red (System)",1966,371,23
4806-1,Axe Cart,2000,197,28
480-7,"Slopes and Sloped Double 2 x 4, Blue (System)",1966,371,23
4807-1,Fire Attack,2000,197,24
4810-1,Blue Creator Bucket,2001,37,256
4811-1,Defense Archer,2000,197,15
481-3,"Slopes and Slopes Double 2 x 3 and 2 x 1, Red (The Building Toy)",1966,371,21
481-4,"Slopes and Slopes Double 2 x 3 an 2 x 1, Blue (The Building Toy)",1966,371,21
481-5,"Slopes Regular, Double, Angle, Valley and Corner, Red (System)",1966,371,34
481-6,"Slopes Regular, Double, Angle, Valley and Corner, Blue (System)",1966,371,34
4816-1,Knight's Catapult,2000,197,50
4817-1,Dungeon,2000,197,39
4818-1,Dragon Rider,2000,197,15
4819-1,Rebel Chariot,2000,197,49
4820-1,Princess' Palace,2005,504,71
482-3,"Slopes and Slopes Double 2 x 2, Red (The Building Toy)",1966,371,22
482-4,"Slopes and Slopes Double 2 x 2, Blue (The Building Toy)",1966,371,22
4828-1,LEGO Princess Royal Stables,2007,504,45
483-1,Alpha-1 Rocket Base,1979,130,187
483-4,"Angle, Valley and Corner Slopes, Red (The Building Toy)",1966,371,20
483-5,"Angle, Valley and Corner Slopes, Blue (The Building Toy)",1966,371,20
4837-1,Mini Trains,2008,22,73
4838-1,Mini Vehicles,2008,22,79
4840-1,The Burrow,2010,246,572
4841-1,Hogwarts Express (3rd edition),2010,246,646
4842-1,Hogwarts Castle [Fourth Edition],2010,246,1290
4850-1,Spider-Man's First Chase,2003,488,190
485-1,Fire Truck,1976,417,60
4851-1,The Origins,2003,488,219
485-2,Lighting Brick (System),1966,371,4
4852-1,The Final Showdown,2003,488,359
4853-1,Spider-Man's Street Chase,2004,488,81
4854-1,Doc Ock's Bank Robbery,2004,488,173
4855-1,Spider-Man's Train Rescue,2004,488,298
4856-1,Doc Ock's Hideout,2004,488,485
4857-1,Doc Ock's Fusion Lab,2004,488,237
4858-1,Doc Ock's Crime Spree,2004,288,57
4860-1,Doc Ock's Cafe Attack,2004,288,132
4865-1,The Forbidden Forest,2011,246,64
4866-1,The Knight Bus,2011,246,281
4867-1,Hogwarts,2011,246,465
4868-1,Rahaga Gaaki,2005,342,28
4869-1,Rahaga Pouks,2005,342,28
4870-1,Rahaga Kualus,2005,342,28
487-1,Space Cruiser,1979,130,172
487-2,1 x 1 Bricks with Numbers (System),1966,371,44
4875-1,Groovy Friends Gems,2005,500,13
4876-1,Fun Friends Hair Bands,2005,500,22
4877-1,Rahaga Norik,2005,342,28
4878-1,Rahaga Bomonga,2005,342,28
4879-1,Rahaga Iruini,2005,342,28
488-1,1 x 1 Bricks with Letters (System),1966,371,44
