set_num,name,year,theme_id,num_parts
8785506-1,MUJI Colour Paper Pad and Perforation Grid,2010,301,0
8786-1,Vladek (USA version with 3 Cards),2004,198,51
8786-2,"Vladek (USA version with 6 Cards, Target Promo)",2004,198,54
8790-1,"King Mathias (Series 1) Limited Edition with Map and Cape, European",2004,198,41
879-1,Supplementary Set,1979,4,87
8791-1,Sir Danju,2005,198,42
8792-1,Sir Jayko,2005,198,42
8793-1,Sir Rascus,2005,198,44
8794-1,Sir Santis,2005,198,44
8795-1,Lord Vladek,2005,198,44
8796-1,King Mathias (Series 2),2005,198,43
8799-1,Knights' Castle Wall,2004,198,178
88000-1,Power Functions AAA Battery Box,2011,438,1
880001-1,Competition Racers with Stopwatch,1998,3,2
880002-1,World Cup German Starter Set,1998,462,7
880002-2,World Cup Dutch Starter Set,1998,462,7
880002-3,World Cup UK Starter Set,1998,462,7
8800-1,Vladek's Siege Engine,2004,198,192
880010-1,Exclusive Roboriders Pack,2001,16,2
880011-1,Exclusive Roboriders Pack,2001,16,2
880012-1,Exclusive Roboriders Pack,2001,16,2
88002-1,Power Functions Train Motor,2011,438,7
88003-1,Power Functions L-Motor,2013,438,1
88004-1,Power Functions Servo Motor,2013,438,1
880-1,Supplementary Set,1979,4,22
8801-1,Knights' Attack Barge,2005,198,165
8802-1,Dark Fortress Landing,2005,198,144
8803-0,Minifigure Series 3 [Random Bag],2011,538,0
8803-1,Fisherman - Complete Set,2011,538,9
8803-10,Tennis Player - Complete Set,2011,538,6
8803-11,Race Car Driver - Complete Set,2011,538,7
8803-12,Gorilla Suit Guy - Complete Set,2011,538,6
8803-13,Space Alien - Complete Set,2011,538,6
8803-14,Hula Dancer - Complete Set,2011,538,8
8803-15,Rapper - Complete Set,2011,538,7
8803-16,Baseball Player - Complete Set,2011,538,6
8803-17,Collectable Minifigures - LEGO Minifigures Series 3 - Complete,2011,538,16
8803-18,Minifigure Series 3 (Box of 60),2011,538,60
8803-2,Pilot - Complete Set,2011,538,7
8803-3,Tribal Chief - Complete Set,2011,538,6
8803-4,Samurai Warrior - Complete Set,2011,538,7
8803-5,Snowboarder - Complete Set,2011,538,7
8803-6,Space Villain - Complete Set,2011,538,8
8803-7,Sumo Wrestler - Complete Set,2011,538,6
8803-8,Mummy - Complete Set,2011,538,5
8803-9,Elf - Complete Set,2011,538,8
8804-0,Minifigure Series 4 [Random Bag],2011,539,0
8804-1,Lawn Gnome - Complete Set,2011,539,8
8804-10,Sailor - Complete Set,2011,539,6
8804-11,Soccer Player - Complete Set,2011,539,8
8804-12,Werewolf - Complete Set,2011,539,6
8804-13,Hazmat Guy - Complete Set,2011,539,6
8804-14,Artist - Complete Set,2011,539,7
8804-15,Ice Skater - Complete Set,2011,539,8
8804-16,Crazy Scientist - Complete Set,2011,539,6
8804-17,Collectable Minifigures - LEGO Minifigures Series 4 - Complete,2011,539,16
8804-18,Minifigure Series 4 (Box of 60),2011,539,60
8804-2,Kimono Girl - Complete Set,2011,539,6
8804-3,Musketeer - Complete Set,2011,539,7
8804-4,Punk Rocker - Complete Set,2011,539,6
8804-5,Surfer Girl - Complete Set,2011,539,6
8804-6,Viking - Complete Set,2011,539,10
8804-7,The Monster - Complete Set,2011,539,5
8804-8,Hockey Player - Complete Set,2011,539,11
8804-9,Street Skater - Complete Set,2011,539,8
8805-0,Minifigure Series 5 [Random Bag],2011,540,0
8805-1,Graduate - Complete Set,2011,540,7
8805-10,Fitness Instructor - Complete Set,2011,540,6
8805-11,Detective - Complete Set,2011,540,6
8805-12,Evil Dwarf - Complete Set,2011,540,10
8805-13,Boxer - Complete Set,2011,540,5
8805-14,Egyptian Queen - Complete Set,2011,540,6
8805-15,Gangster - Complete Set,2011,540,7
8805-16,Snowboarder Guy - Complete Set,2011,540,6
8805-17,Collectable Minifigures - LEGO Minifigures Series 5 - Complete,2011,540,16
8805-18,Minifigure Series 5 (Box of 60),2011,540,60
8805-2,Gladiator - Complete Set,2011,540,7
8805-3,Royal Guard - Complete Set,2011,540,6
8805-4,Ice Fisherman - Complete Set,2011,540,8
8805-5,Cave Woman - Complete Set,2011,540,7
8805-6,Lizard Man - Complete Set,2011,540,6
8805-7,Zookeeper - Complete Set,2011,540,7
8805-8,Lumberjack - Complete Set,2011,540,6
8805-9,Small Clown - Complete Set,2011,540,6
8808-1,F1 Racer,1994,12,93
8809-1,"King Mathias (Series 1) Limited Edition with Map and Cape, US",2004,198,44
8810-1,Cafe Racer,1991,13,80
8811-1,Toa Lhikan & Kikanalo,2004,347,217
8812-1,Aero Hawk II,1994,6,148
8813-1,Battle at the Pass,2006,198,377
8815-1,Speedway Bandit,1991,12,78
8816-1,Off-Road Rambler,1994,11,185
8818-1,Baja Blaster,1993,11,119
8820-1,Mountain Rambler,1991,11,139
8821-1,Rogue Knight Battleship,2006,198,153
8822-1,Gargoyle Bridge,2006,198,234
8823-1,Mistlands Tower,2006,198,437
8824-1,Hovercraft,1994,10,192
8825-1,Night Chopper,1991,6,113
8826-1,ATX Sport Cycle,1993,13,95
8827-0,Minifigure Series 6 [Random Bag],2012,541,0
8827-1,Classic Alien - Complete Set,2012,541,6
8827-10,Roman Soldier - Complete Set,2012,541,7
8827-11,Surgeon - Complete Set,2012,541,7
8827-12,Skater Girl - Complete Set,2012,541,8
8827-13,Intergalactic Girl - Complete Set,2012,541,9
8827-14,Butcher - Complete Set,2012,541,7
8827-15,Mechanic - Complete Set,2012,541,7
8827-16,Genie - Complete Set,2012,541,7
8827-17,Collectable Minifigures - LEGO Minifigures Series 6 - Complete,2012,541,16
8827-18,Minifigure Series 6 (Box of 60),2012,541,60
8827-2,Highland Battler - Complete Set,2012,541,7
8827-3,Sleepyhead - Complete Set,2012,541,6
8827-4,Lady Liberty - Complete Set,2012,541,8
8827-5,Bandit - Complete Set,2012,541,8
8827-6,Flamenco Dancer - Complete Set,2012,541,6
8827-7,Clockwork Robot - Complete Set,2012,541,6
8827-8,Minotaur - Complete Set,2012,541,8
8827-9,Leprechaun - Complete Set,2012,541,9
8828-1,Front End Loader,1993,7,175
8829-1,Dune Blaster,1994,11,277
8830-1,Rally 6-wheeler,1990,12,169
8831-0,Minifigure Series 7 [Random Bag],2012,542,0
8831-1,Swimming Champion - Complete Set,2012,542,6
8831-10,Jungle Boy - Complete Set,2012,542,7
8831-11,Hippie - Complete Set,2012,542,9
8831-12,Computer Programmer - Complete Set,2012,542,7
8831-13,Viking Woman - Complete Set,2012,542,9
8831-14,Evil Knight - Complete Set,2012,542,8
8831-15,Rocker Girl - Complete Set,2012,542,6
8831-16,Grandma Visitor - Complete Set,2012,542,7
8831-17,LEGO Minifigures Series 7 - Complete,2012,542,16
8831-18,Minifigure Series 7 (Box of 60),2012,542,60
8831-2,Aztec Warrior - Complete Set,2012,542,7
8831-3,Bunny Suit Guy - Complete Set,2012,542,7
8831-4,Bride - Complete Set,2012,542,11
8831-5,Ocean King - Complete Set,2012,542,7
8831-6,Bagpiper - Complete Set,2012,542,7
8831-7,Daredevil - Complete Set,2012,542,8
8831-8,Galaxy Patrol - Complete Set,2012,542,7
8831-9,Tennis Ace - Complete Set,2012,542,6
8832-1,Roadster,1988,12,86
8833-0,Minifigure Series 8 [Random Bag],2012,543,0
8833-1,Evil Robot - Complete Set,2012,543,8
8833-10,Santa - Complete Set,2012,543,7
8833-11,Vampire Bat - Complete Set,2012,543,5
8833-12,DJ - Complete Set,2012,543,7
8833-13,Red Cheerleader - Complete Set,2012,543,7
8833-14,Actor - Complete Set,2012,543,7
8833-15,Pirate Captain - Complete Set,2012,543,7
8833-16,Alien Villainess - Complete Set,2012,543,10
8833-17,LEGO Minifigures Series 8 - Complete,2012,543,16
8833-18,Minifigure Series 8 (Box of 60),2012,543,60
8833-2,Conquistador - Complete Set,2012,543,8
8833-3,Lederhosen Guy - Complete Set,2012,543,7
8833-4,Cowgirl - Complete Set,2012,543,6
8833-5,Football Player - Complete Set,2012,543,8
8833-6,Diver - Complete Set,2012,543,8
8833-7,Downhill Skier - Complete Set,2012,543,9
8833-8,Businessman - Complete Set,2012,543,7
8833-9,Fairy - Complete Set,2012,543,8
8835-1,Forklift,1989,7,240
8836-1,Sky Ranger,1993,6,273
8837-1,Pneumatic Excavator,1992,7,257
8838-1,Shock Cycle,1991,13,248
8839-1,Supply Ship,1992,10,531
8840-1,Rally Shock n' Roll Racer,1991,12,229
8841-1,Desert Racer,1983,11,180
8842-1,Go-Cart,1986,12,280
8843-1,Fork Lift Truck,1984,7,272
8844-1,Helicopter,1981,4,316
8845-1,Dune Buggy,1981,4,174
8846-1,Tow Truck,1982,4,379
8847-1,Dragster,1983,4,250
8848-1,Power Truck,1981,4,398
8849-1,Tractor,1986,8,347
8850-1,Rally Support Truck,1990,12,360
885-1,Space Scooter,1979,130,20
8851-1,Excavator,1984,7,362
8852-1,Robot,1987,14,327
8853-1,Excavator / Digger,1988,7,326
8854-1,Power Crane,1989,7,516
8855-1,Prop Plane,1988,6,570
8856-1,Whirlwind Rescue,1991,6,516
8857-1,Street Chopper / Trike,1993,13,377
8857-2,LEGO Motorcycle,1980,4,409
8858-1,Rebel Wrecker,1994,11,452
8858-2,Auto Engines,1980,4,244
8859-1,Tractor,1981,4,614
8860-1,Car Chassis,1980,4,676
886-1,Space Buggy,1979,130,20
8862-1,Backhoe Grader,1989,7,679
8863-1,Blizzard's Peak,2010,123,502
8864-1,Desert of Destruction,2010,123,964
8865-1,Test Car,1988,15,900
8866-1,Train Motor (RC),2009,245,7
8867-1,Flexible Train Track,2009,245,64
8868-1,Airtech Claw Rig,1992,7,979
8869-1,Power Functions Control Switch,2009,438,1
8870-1,Power Functions Light,2009,438,1
8871-1,Power Functions Extension Wire 50cm,2009,438,1
8872-1,Forklift Transporter,1993,7,763
8873-1,Fireball Catapult,2005,198,45
8874-1,Battle Wagon,2005,198,126
8875-1,King's Siege Tower,2005,198,131
8876-1,Scorpion Prison Cave,2005,198,279
8877-1,Vladek's Dark Fortress,2005,198,987
8878-1,Rechargeable Battery Box,2009,438,1
8879-1,IR Speed Remote Control,2009,438,1
8880-1,Super Car,1994,15,1345
8881-1,Power Functions Battery Box,2008,438,1
8882-1,Power Functions XL-Motor,2008,438,1
8883-1,Power Functions M-Motor,2008,438,1
8884-1,Power Functions IR Receiver,2008,438,1
8885-1,Power Functions IR Remote Control,2008,438,1
8886-1,Power Functions Extension Wire,2008,438,1
8887-1,Power Functions Transformer 10VDC,2009,438,1
8888-1,Idea Book 8888,1980,498,1
8889-1,Idea Book 8889,1984,498,1
8890-1,Idea Book 8890,1988,498,1
889-1,Radar Truck,1979,130,29
8891-1,"Idea Book 8891, Technic",1991,498,1
8892-1,Piraka Outpost,2006,341,211
8893-1,Lava Chamber Gate,2006,341,375
8894-1,Piraka Stronghold,2006,341,649
8896-1,Snake Canyon,2010,123,56
8897-1,Jagged Jaws Reef,2010,123,190
8898-1,Wreckage Road,2010,123,267
8899-1,Gator Swamp,2010,123,329
8900-1,Reidak,2006,340,41
890-1,Windup Motor,1981,473,10
8901-1,Hakann,2006,340,42
890-2,"Lockable Storage Box, Empty",1967,371,1
8902-1,Vezok,2006,340,41
8903-1,Zaktan,2006,340,42
8904-1,Avak,2006,340,41
8905-1,Thok,2006,340,42
8907-1,Rock Hacker,2009,439,29
8908-1,Monster Launcher,2009,439,15
8909-0,Team GB Minifigures [Random Bag],2012,546,0
8909-1,Brawny Boxer - Team GB,2012,546,6
8909-17,Team GB Minifigures - Complete Set,2012,546,9
8909-18,Team GB Minifigures - Sealed Box,2012,546,60
8909-2,Stealth Swimmer - Team GB Complete Set with Stand and Accessories,2012,546,6
8909-3,Relay Runner - Team GB Complete Set with Stand and Accessories,2012,546,7
8909-4,Judo Fighter - Team GB Complete Set with Stand and Accessories,2012,546,6
8909-5,Tactical Tennis Player - Team GB Complete Set with Stand and Accessories,2012,546,7
8909-6,Flexible Gymnast - Team GB Complete Set with Stand and Accessories,2012,546,9
8909-7,Wondrous Weightlifter - Team GB Complete Set with Stand and Accessories,2012,546,9
8909-8,Horseback Rider - Team GB Complete Set with Stand and Accessories,2012,546,6
8909-9,Agile Archer - Team GB Complete Set with Stand and Accessories,2012,546,7
8910-1,Toa Mahri Kongu,2007,352,63
891-1,Two-Man Scooter,1979,130,39
8911-1,Toa Mahri Jaller,2007,352,67
8912-1,Toa Mahri Hewkii,2007,352,61
8913-1,Toa Mahri Nuparu,2007,352,58
8914-1,Toa Mahri Hahli,2007,352,58
891501-1,Ninjago Kai,2015,435,9
891503-1,Cole polybag,2015,435,11
891504-1,Weapon Rack,2015,435,25
891505-1,Jay,2015,435,9
891507-1,Zane foil pack,2015,435,9
8915-1,Toa Mahri Matoro,2007,352,62
8916-1,Takadox,2007,326,62
891610-1,Clouse foil pack,2016,435,8
891611-1,Cole foil pack,2016,435,16
891613-1,Kai’s dragon,2016,435,21
8917-1,Kalmah,2007,326,53
8918-1,Carapar,2007,326,50
8919-1,Mantax,2007,326,58
8920-1,Ehlek,2007,326,54
8921-1,Pridak,2007,326,47
8922-1,Gadunka,2007,359,176
8923-1,Hydraxon,2007,359,165
8924-1,Maxilos and Spinax,2007,359,256
8925-1,Barraki Deepsea Patrol,2007,341,200
8926-1,Toa Undersea Attack,2007,341,357
8927-1,Toa Terrain Crawler,2007,341,603
8929-1,Defilak,2007,334,37
8930-1,Dekar,2007,334,37
8931-1,Thulox,2007,334,39
8932-1,Morak,2007,334,40
8934-1,Squid Ammo,2007,346,7
8935-1,Nocturn,2007,359,114
8939-1,Lesovikk,2007,359,149
8940-1,Karzahni,2007,359,373
894-1,Mobile Ground Tracking Station,1979,130,79
8941-1,Rockoh T3,2008,327,388
8942-1,Jetrax T6,2008,327,420
8942-2,Jetrax T6 Limited Edition,2008,327,420
8943-1,Axalara T9,2008,327,694
8944-1,Tanma,2008,333,14
8945-1,Solek,2008,333,14
8946-1,Photok,2008,333,14
8947-1,Radiak,2008,333,16
8948-1,Gavla,2008,333,14
8949-1,Kirop,2008,333,14
895-1,Windup Motor,1986,473,10
8952-1,Mutran & Vican,2008,359,90
8953-1,Makuta Icarax,2008,359,159
8954-1,Mazeka,2008,359,301
8956-1,Stone Chopper,2009,439,33
8957-1,Mine Mech,2009,439,69
8958-1,Granite Grinder,2009,439,96
8959-1,Claw Digger,2009,439,199
8960-1,Thunder Driller,2009,439,237
8961-1,Crystal Sweeper,2009,439,479
8962-1,Crystal King,2009,439,169
8963-1,Rock Wrecker,2009,439,224
8964-1,Titanium Command Rig,2009,439,708
8967-1,Gold Tooth's Getaway,2009,302,67
8968-1,River Heist,2009,302,202
8969-1,4-Wheeling Pursuit,2009,302,318
8970-1,Robo Attack,2009,302,412
897-1,Mobile Rocket Launcher,1979,130,77
8971-1,Aerial Defense Unit,2009,302,698
8972-1,Atakus,2009,325,13
8973-1,Raanu,2009,325,14
8974-1,Tarduk,2009,325,17
8975-1,Berix,2009,325,15
8976-1,Metus,2009,325,14
8977-1,Zesk,2009,325,16
8978-1,Skrall,2009,331,50
8979-1,Malum,2009,331,59
8980-1,Gresh,2009,331,55
8981-1,Tarix,2009,331,57
8982-1,Strakk,2009,331,46
8983-1,Vorox,2009,331,51
8984-1,Stronius,2009,332,55
8985-1,Ackar,2009,332,55
8986-1,Vastus,2009,332,52
8987-1,Kiina,2009,332,43
8988-1,Gelu,2009,332,52
8989-1,Mata Nui,2009,332,52
8990-1,Fero and Skirmix,2009,359,148
8991-1,Tuma,2009,359,187
8992-1,Cendox V1,2009,327,151
8993-1,Kaxium V3,2009,327,251
8994-1,Baranus V7,2009,327,263
8995-1,Thornatus V9,2009,327,438
8996-1,Skopio XV-1,2009,327,848
8998-1,Toa Mata Nui,2009,359,366
900-1,Universal Motor Set,1973,473,24
9001-2,Medium Blue Storage Bin (16.5in x 12in x 6in),2007,528,1
900-2,4 Small Wheels with Accessories,1969,371,12
901-1,4.5V Motor Set,1976,473,31
901-2,2 Large Wheels with Accessories,1969,371,7
901503-1,Krait Polybag,2015,435,7
90-2,Educational Box - Empty,1965,513,1
9020-1,LEGO Soft Starter Set,1998,526,84
902-1,5 Turntables,1969,371,5
9021-1,Medium set of Soft Bricks,1999,526,52
9022-1,Extra Soft Bricks,1999,526,32
9023-1,Soft Brick Activity Set,2000,526,7
9027-1,Duplo Bulk Set,2007,504,144
903-1,Train Wheels and Couplers,1969,371,10
906-1,12 doors and 5 hinges,1969,371,17
9089-1,Tubes Experiment Set,2004,507,150
9090-1,XL Duplo Bulk Set,1993,507,564
9091-1,Playhouse Set,2010,504,125
9092-1,Crazy Demon,2012,112,85
9093-1,Bone Cruncher,2012,112,86
9094-1,Star Striker,2012,112,88
9095-1,Nitro Predator,2012,112,86
9-1,Universal Building Set,1978,469,116
910-1,Universal Building Set,1976,469,318
911-1,Universal Building Set,1976,469,401
911506-1,Null Set-Use SW911506-1,2015,301,1
911609-1,Naboo Starfighter,2016,164,34
911611-1,AAT,2016,158,37
911613-1,TIE Bomber,2016,164,26
911614-1,Yoda's Hut,2016,158,29
911615-1,AT-AT,2016,158,48
911618-1,Flash Speeder,2017,158,43
912-1,Universal Building Set,1976,469,471
914-1,"Windows, Red",1969,371,10
914-2,"Windows, White",1969,371,10
915-1,6 bricks with 16 and 20 studs and 3 Angle Bricks White/Red,1969,371,9
915-2,6 bricks with 16 and 20 studs and 3 Angle Bricks Blue/Yellow,1969,371,9
918-1,Space Transport,1979,130,86
918-2,21 8-Stud Bricks,1969,371,126
918-black-2,21 Black 2x4 Bricks,1969,371,21
918-blue-2,21 Blue 2x4 Bricks,1969,371,21
918-red-2,21 Red 2x4 Bricks,1969,371,21
918-tclear-2,21 Trans-Clear 2x4 Bricks,1969,371,21
918-white-2,21 White 2x4 Bricks,1969,371,21
918-yellow-2,21 Yellow 2x4 Bricks,1969,371,21
919-1,"31 bricks with 2, 4 and 6 studs",1969,371,186
9-2,Trees & Flowers,1981,455,18
920-2,Alpha-1 Rocket Base,1979,130,187
9209-1,Community Services Set,2012,507,130
9213-1,Dinosaurs Set,2007,504,95
9217-1,Farm Set,2010,504,150
9218-1,Wild Animals Set,2012,507,96
922-1,"28 Bricks with 1, 2, 4, 6 and 8 Studs [Red/White]",1969,371,28
922-2,"28 Bricks with 1, 2, 4, 6 and 8 Studs [Blue/Yellow]",1969,371,28
9222-1,Duplo World People,2007,504,16
922-3,"28 Bricks with 1, 2, 4, 6 and 8 Studs [Black/Trans-Clear]",1969,371,28
9224-1,Duplo Community People,2006,504,21
9227-1,Farm,2007,504,104
9230-1,Duplo Town Set,2004,505,204
923-1,"50 bricks, curved and round",1969,371,150
924-1,Space Cruiser,1979,130,172
9241-1,Wheels Set,2007,528,360
9243-1,Doors Windows and Roof Tiles,2002,528,270
9247-1,Community Workers,2005,533,133
9247-2,Community Workers,2006,533,218
9248-1,Bonus Lego Basic Town,1998,534,2
9249-1,LEGO Basic Airport,1988,534,0
9251-1,Lego Basic Just Bricks,2000,507,576
9255-1,Basic Set,1992,534,185
9256-1,"Faces, Fences, Wheels and Windows",2000,528,110
926-1,Command Centre (Center),1979,130,177
9279-2,Small Lego System Baseplates,2008,528,9
9280-1,Giant Lego Dacta Basic Set,1997,534,1417
928-1,Galaxy Explorer,1979,130,342
9286-1,Large Building Plates,1998,528,4
9287-1,Bonus Lego Basic Town,1996,534,2472
9293-1,Community Workers,1996,533,80
9-3,Magnetic Train Couplers,1977,456,4
930-1,Red Bricks,1973,473,45
9301-1,Road Signs,1999,533,172
9302-1,Creator Community Builders,2004,514,1690
9303-1,Creator Community Builders,2004,514,1184
9305-1,Jack Stone Transportation,2003,508,4
9306-1,Creator Bulk,2003,22,610
9310-1,Dinosaurs Set,2001,515,4
931-1,White Bricks,1973,473,45
9311-1,City Buildings Set,2010,533,815
9314-1,Rescue Service Set,2010,533,1493
9320-1,Voyage into Space,2003,527,637
932-1,Blue and Yellow Bricks,1973,473,45
9322-1,Town Developers Set,2007,533,1835
9324-1,Micro Building Set,2007,533,1657
933-1,Doors and Windows,1973,473,38
9331-1,BuildToExpress Set,2009,507,207
9333-1,Vehicles,2010,533,934
9334-1,Animals,2010,507,1082
9335-1,Space & Airport Set,2010,533,1182
9337-1,Harbor Set,2011,533,906
9338-1,LEGO SERIOUS Play mini-kit,2011,507,57
934-1,"Roof Bricks, 45 Degrees",1973,473,58
9348-1,Community Minifigures,2011,533,264
9349-1,Fairytale and Historic Minifigures,2011,507,232
935-1,"Roof Bricks, 33 Degrees",1973,473,43
9353-1,Dacta Theme Set,1991,533,900
9354-1,Town Street Theme,1991,533,488
9355-1,Dacta Space Theme Set,1990,527,559
9356-1,Town Environment,1986,533,639
9360-1,{Roadplates and Scenery},1986,533,85
936-1,Wheels and Tires,1973,473,20
9361-1,People,1991,533,174
9362-1,Road Plates,1991,533,8
9364-1,Hospital,1993,533,584
9365-1,Lego Dacta Community Vehicles,1993,533,739
9369-1,Lego Dacta Community Vehicles,1998,533,6
9370-1,Lego System Road Plates,1998,533,10
937-1,Doors and Fences,1973,473,34
9371-1,Town Vehicles,1999,533,353
9373-1,Lego System Road Plates,2003,533,5
9376-1,Lego Dacta Castle Set,1997,512,337
9377-1,Lego Dacta Adventurers Set,1998,509,3
9380-1,Lego Technic Racers,1998,529,5
938-1,"Plates, Hinges and Turntables",1973,473,17
9384-1,Bricks,2010,528,884
9385-1,Sceneries Set,2010,22,1229
9386-1,Doors Windows & Roof Tiles,2010,528,278
9387-1,Wheels Set,2011,507,286
9388-1,Small building plates,2012,507,22
9389-1,Community Starter Set,2012,507,1903
9390-1,Mini Tow Truck,2012,1,138
939-1,"Flags, Trees and Road Signs",1972,473,17
9391-1,Mini Crane,2012,5,218
9392-1,Quad Bike,2012,5,198
9393-1,Tractor,2012,5,353
9394-1,Jet Plane,2012,5,508
9395-1,Pick-Up Tow Truck,2012,5,953
9396-1,Helicopter,2012,5,1055
9397-1,Logging Truck,2012,1,1311
9398-1,4 x 4 Crawler,2012,11,1326
940-1,"Flags, Signs and Trees",1973,473,17
941-1,Black and Clear Bricks,1974,473,48
9440-1,Venomari Shrine,2012,435,86
9441-1,Kai’s Blade Cycle,2012,435,187
9442-1,Jay's Storm Fighter,2012,435,242
9443-1,Rattlecopter,2012,435,309
9444-1,Cole’s Tread Assault,2012,435,285
9445-1,Fangpyre Truck Ambush,2012,435,451
9446-1,Destiny's Bounty,2012,435,683
9447-1,Lasha's Bite Cycle,2012,435,248
9448-1,Samurai Mech,2012,435,451
9449-1,Ultra Sonic Raider,2012,435,620
9450-1,Epic Dragon Battle,2012,435,900
9452-1,Giant Lego Topic Set,1991,534,2195
9453-1,Universal School Set,1997,534,697
9454-1,Function Set,1992,534,350
9455-1,Fangpyre Mech,2012,435,246
9456-1,Spinner Battle Arena,2012,435,408
9457-1,Crane Wrecking Ball,2012,435,414
9461-1,The Swamp Creature,2012,558,70
9462-1,The Mummy,2012,558,91
9463-1,The Werewolf,2012,558,243
9464-1,The Vampire Hearse,2012,558,313
9465-1,The Zombies,2012,558,447
9466-1,The Crazy Scientist & His Monster,2012,558,429
9467-1,The Ghost Train,2012,558,741
9468-1,The Vampyre Castle,2012,558,942
9469-1,Gandalf Arrives,2012,567,83
9470-1,Shelob Attacks,2012,569,227
9471-1,Uruk-hai Army,2012,568,257
9472-1,Attack on Weathertop,2012,567,429
9473-1,The Mines of Moria,2012,567,780
9474-1,The Battle of Helm’s Deep,2012,568,1365
9476-1,The Orc Forge,2012,568,362
9478-1,Fransesco Bernoulli,2012,269,49
9479-1,Ivan Mater,2012,269,52
9480-1,Finn McMissile,2012,269,52
948-1,Go-Kart,1978,4,211
9481-1,Jeff Gorvette,2012,269,54
9483-1,Agent Mater’s Escape,2012,269,144
9484-1,Red’s Water Rescue,2012,269,198
9485-1,Ultimate Race Set,2012,269,279
9486-1,Oil Rig Escape,2012,269,421
9488-1,Elite Clone Trooper & Commando Droid Battle Pack,2012,165,105
9489-1,Endor Rebel Trooper & Imperial Trooper Battle Pack,2012,169,77
9490-1,Droid Escape,2012,169,136
9491-1,Geonosian Cannon,2012,165,133
9492-1,TIE Fighter,2012,169,413
9493-1,X-wing Starfighter,2012,169,559
9494-1,Anakin's Jedi Interceptor,2012,168,299
9495-1,Gold Leader's Y-wing Starfighter,2012,169,457
9496-1,Desert Skiff,2012,169,220
9497-1,Republic Striker Starfighter,2012,158,378
9498-1,Saesee Tiin's Jedi Starfighter,2012,165,243
9499-1,Gungan Sub,2012,166,464
9500-1,Sith Fury-class Interceptor,2012,170,746
950-1,Fork Lift,1979,4,216
9509-1,"Advent Calendar 2012, Star Wars",2012,209,25
9509-10,"Advent Calendar 2012, Star Wars (Day 9) - Imperial Officer",2012,225,4
9509-11,"Advent Calendar 2012, Star Wars (Day 10) - AT-AT Walker",2012,225,13
9509-12,"Advent Calendar 2012, Star Wars (Day 11) - Hoth Blaster Station",2012,225,6
9509-13,"Advent Calendar 2012, Star Wars (Day 12) - Hoth Rebel Trooper",2012,225,6
9509-14,"Advent Calendar 2012, Star Wars (Day 13) - Gonk Droid (GNK Power Droid)",2012,225,14
9509-15,"Advent Calendar 2012, Star Wars (Day 14) - General Grievous Weapon Depot",2012,225,10
9509-16,"Advent Calendar 2012, Star Wars (Day 15) - Snowtrooper",2012,225,4
9509-17,"Advent Calendar 2012, Star Wars (Day 16) - Naboo Royal Shuttle",2012,225,18
9509-18,"Advent Calendar 2012, Star Wars (Day 17) - Flash Speeder",2012,225,14
9509-19,"Advent Calendar 2012, Star Wars (Day 18) - Rebel Scout Trooper",2012,225,5
9509-2,"Advent Calendar 2012, Star Wars (Day 1) - Gungan Sub",2012,225,13
9509-20,"Advent Calendar 2012, Star Wars (Day 19) - Trade Federation AAT",2012,225,15
9509-21,"Advent Calendar 2012, Star Wars (Day 20) - General Grievous Starfighter",2012,225,14
9509-22,"Advent Calendar 2012, Star Wars (Day 21) - Super Battle Droid",2012,225,4
9509-23,"Advent Calendar 2012, Star Wars (Day 22) - Sith Infiltrator",2012,225,15
9509-24,"Advent Calendar 2012, Star Wars (Day 23) - Snowman R2-D2",2012,225,8
9509-25,"Advent Calendar 2012, Star Wars (Day 24) - Santa Darth Maul",2012,225,7
9509-3,"Advent Calendar 2012, Star Wars (Day 2) - Gungan Soldier",2012,225,3
9509-4,"Advent Calendar 2012, Star Wars (Day 3) - Gungan Battle Depot",2012,225,8
9509-5,"Advent Calendar 2012, Star Wars (Day 4) - Star Destroyer",2012,225,14
9509-6,"Advent Calendar 2012, Star Wars (Day 5) - Trade Federation MTT",2012,225,9
9509-7,"Advent Calendar 2012, Star Wars (Day 6) - Battle Droid Security",2012,225,5
9509-8,"Advent Calendar 2012, Star Wars (Day 7) - Naboo Starfighter",2012,225,16
9509-9,"Advent Calendar 2012, Star Wars (Day 8) - Vulture Droid",2012,225,9
951-1,Bulldozer,1979,4,372
951178-1,Basic Bricks,1987,534,18
951-2,Lego TC logo Starter Pack,1988,529,16
9515-1,Malevolence,2012,165,1098
9516-1,Jabba’s Palace,2012,169,716
952-1,Tractor,1978,4,322
9525-1,Pre Vizsla's Mandalorian Fighter,2012,165,399
9526-1,Palpatine’s Arrest,2012,168,646
9530-1,Letters Set,2008,507,134
9531-1,Numbers and Mosaics Set,2008,507,352
954-1,Sky Copter,1978,4,364
9544-1,Math Machines Set,2006,507,554
955-1,Mobile Crane,1979,4,512
9551-1,Kendo Cole,2012,435,28
9552-1,Lloyd Garmadon,2012,435,26
9553-1,Jay ZX,2012,435,29
9554-1,Zane ZX,2012,435,38
9555-1,Mezmo,2012,435,32
9556-1,Bytar,2012,435,25
9557-1,Lizaru,2012,435,25
9558-1,Training Set,2012,435,218
956-1,Auto Chassis,1978,4,603
9561-1,Kai ZX,2012,435,21
9562-1,Lasha,2012,435,21
