,inventory_id,set_num,quantity,name,year,theme_id,num_parts
1252,5248,8105-1,1,Iron Condor,2007,389,140
1253,5358,10158-1,2,High Speed Train Car,2004,239,151
1254,5366,71001-1,1,Librarian - Complete Set,2013,545,7
1255,5366,71001-10,1,Sea Captain - Complete Set,2013,545,7
1256,5366,71001-11,1,Sad Clown - Complete Set,2013,545,6
1257,5366,71001-12,1,Revolutionary Soldier - Complete Set,2013,545,6
1258,5366,71001-13,1,Baseball Fielder - Complete Set,2013,545,5
1259,5366,71001-14,1,Trendsetter - Complete Set,2013,545,7
1260,5366,71001-15,1,Painter - Complete Set,2013,545,9
1261,5366,71001-16,1,Motorcycle Mechanic - Complete Set,2013,545,6
1262,5366,71001-2,1,Medusa - Complete Set,2013,545,5
1263,5366,71001-3,1,Roman Commander - Complete Set,2013,545,8
1264,5366,71001-4,1,Warrior Woman - Complete Set,2013,545,7
1265,5366,71001-5,1,Tomahawk Warrior - Complete Set,2013,545,6
1266,5366,71001-6,1,Skydiver - Complete Set,2013,545,6
1267,5366,71001-7,1,Bumblebee Girl - Complete Set,2013,545,7
1268,5366,71001-8,1,Grandpa - Complete Set,2013,545,7
1269,5366,71001-9,1,Paintball Player - Complete Set,2013,545,7
1270,5386,8831-1,1,Swimming Champion - Complete Set,2012,542,6
1271,5386,8831-10,1,Jungle Boy - Complete Set,2012,542,7
1272,5386,8831-11,1,Hippie - Complete Set,2012,542,9
1273,5386,8831-12,1,Computer Programmer - Complete Set,2012,542,7
1274,5386,8831-13,1,Viking Woman - Complete Set,2012,542,9
1275,5386,8831-14,1,Evil Knight - Complete Set,2012,542,8
1276,5386,8831-15,1,Rocker Girl - Complete Set,2012,542,6
1277,5386,8831-16,1,Grandma Visitor - Complete Set,2012,542,7
1278,5386,8831-2,1,Aztec Warrior - Complete Set,2012,542,7
1279,5386,8831-3,1,Bunny Suit Guy - Complete Set,2012,542,7
1280,5386,8831-4,1,Bride - Complete Set,2012,542,11
1281,5386,8831-5,1,Ocean King - Complete Set,2012,542,7
1282,5386,8831-6,1,Bagpiper - Complete Set,2012,542,7
1283,5386,8831-7,1,Daredevil - Complete Set,2012,542,8
1284,5386,8831-8,1,Galaxy Patrol - Complete Set,2012,542,7
1285,5386,8831-9,1,Tennis Ace - Complete Set,2012,542,6
1286,5404,7958-1,1,Advent Calendar 2011 Star Wars,2011,209,25
1287,5432,7410-1,1,Jungle River,2003,300,66
1288,5432,7411-1,1,Tygurah's Roar,2003,300,94
1289,5432,7414-1,1,Elephant Caravan,2003,300,104
1290,5500,7308-1,1,Double Hover,2001,135,21
1291,5500,7309-1,1,Rover,2001,135,29
1292,5500,7311-1,1,Red Planet Cruiser,2001,135,73
1293,5553,8803-0,60,Minifigure Series 3 [Random Bag],2011,538,0
1294,5554,8804-1,1,Lawn Gnome - Complete Set,2011,539,8
1295,5554,8804-10,1,Sailor - Complete Set,2011,539,6
1296,5554,8804-11,1,Soccer Player - Complete Set,2011,539,8
1297,5554,8804-12,1,Werewolf - Complete Set,2011,539,6
1298,5554,8804-13,1,Hazmat Guy - Complete Set,2011,539,6
1299,5554,8804-14,1,Artist - Complete Set,2011,539,7
1300,5554,8804-15,1,Ice Skater - Complete Set,2011,539,8
1301,5554,8804-16,1,Crazy Scientist - Complete Set,2011,539,6
1302,5554,8804-2,1,Kimono Girl - Complete Set,2011,539,6
1303,5554,8804-3,1,Musketeer - Complete Set,2011,539,7
1304,5554,8804-4,1,Punk Rocker - Complete Set,2011,539,6
1305,5554,8804-5,1,Surfer Girl - Complete Set,2011,539,6
1306,5554,8804-6,1,Viking - Complete Set,2011,539,10
1307,5554,8804-7,1,The Monster - Complete Set,2011,539,5
1308,5554,8804-8,1,Hockey Player - Complete Set,2011,539,11
1309,5554,8804-9,1,Street Skater - Complete Set,2011,539,8
1310,5595,3344-1,1,One Minifig Pack - Ninja #1,2000,434,10
1311,5595,3345-1,1,Three Minifig Pack - Ninja #2,2000,434,24
1312,5595,3346-1,1,Three Minifig Pack - Ninja #3,2000,434,26
1313,5600,75899-1,1,LaFerrari,2015,601,167
1314,5600,75908-1,1,458 Italia GT2,2015,601,156
1315,5600,75909-1,1,McLaren P1,2015,601,171
1316,5600,75910-1,1,Porsche 918 Spyder,2015,601,154
1317,5645,8742-1,1,Visorak Vohtarak,2005,358,48
1318,14790,8742-1,1,Visorak Vohtarak,2005,358,48
1319,5645,8743-1,1,Visorak Boggarak,2005,358,48
1320,5645,8744-1,1,Visorak Oohnorak,2005,358,48
1321,5645,8745-1,1,Visorak Roporak,2005,358,48
1322,5645,8746-1,1,Visorak Keelerak,2005,358,48
1323,5645,8747-1,1,Visorak Suukorak,2005,358,48
1324,5675,1196-1,1,Biker with Bicycle,2000,458,7
1325,5675,1197-1,1,Telekom Race Cyclist and Television Motorbike,2000,458,30
1326,5675,1198-1,1,Service Team - 2 Bikers with Service Tools,2000,458,76
1327,5675,1199-1,1,Winning Team,2000,458,110
1328,5740,8380-1,1,Red Maniac,2004,116,82
1329,6424,8380-1,1,Red Maniac,2004,116,82
1330,5740,8384-1,1,Jungle Crasher,2004,116,75
1331,6424,8384-1,1,Jungle Crasher,2004,116,75
1332,5855,7509-1,1,Jewels-n-Clips,2003,500,72
1333,5857,7208-1,1,Fire Station,2010,58,644
1334,5904,3177-1,1,Small Car,2010,63,43
1335,7151,3177-1,1,Small Car,2010,63,43
1336,5904,3179-1,1,Repair Truck,2010,63,122
1337,5904,8402-1,1,Sports Car,2009,63,68
1338,9426,8402-1,1,Sports Car,2009,63,68
1339,5955,10049-1,1,Large Wheels and Axles,2002,254,31
1340,5955,10072-1,1,TECHNIC Beams,2003,256,56
1341,5955,10074-1,1,Cross Axles,2003,256,68
1342,5955,10076-1,1,TECHNIC Gear Wheels,2002,256,38
1343,5955,5225-1,1,9v Motor with gear reduction,1998,453,1
1344,5970,8929-1,1,Defilak,2007,334,37
1345,5970,8930-1,1,Dekar,2007,334,37
1346,5970,8931-1,1,Thulox,2007,334,39
1347,5970,8932-1,1,Morak,2007,334,40
1348,5990,8106-1,1,Aero Booster,2007,389,311
1349,5990,8107-1,1,Fight for the Golden Tower,2007,389,570
1350,5990,8108-1,1,Mobile Devastator,2007,389,1012
1351,6034,7514-1,1,Sweet Dreamy Jewels,2004,500,12
1352,6050,10132-1,1,Motorized Hogwarts Express,2004,246,693
1353,6066,4431-1,1,Ambulance,2012,60,198
1354,6066,4432-1,1,Garbage Truck,2012,63,207
1355,6066,4433-1,1,Dirt Bike Transporter,2012,64,205
1356,6066,4435-1,1,Car and Caravan,2012,63,217
1357,6086,4924-10,1,Advent Calendar 2004 Creator (Day  9) Skiing Elf,2004,223,16
1358,6086,4924-11,1,Advent Calendar 2004 Creator (Day 10) Sledding Santa,2004,223,14
1359,6086,4924-12,1,Advent Calendar 2004 Creator (Day 11) Goose,2004,223,14
1360,6086,4924-13,1,Advent Calendar 2004 Creator (Day 12) Green Present,2004,223,7
1361,6086,4924-14,1,Advent Calendar 2004 Creator (Day 13) Santa Ornament,2004,223,12
1362,6086,4924-15,1,Advent Calendar 2004 Creator (Day 14) Helicopter,2004,223,13
1363,6086,4924-16,1,Advent Calendar 2004 Creator (Day 15) Reindeer,2004,223,9
1364,6086,4924-17,1,Advent Calendar 2004 Creator (Day 16) Elf Girl,2004,223,14
1365,6086,4924-18,1,Advent Calendar 2004 Creator (Day 17) Speedboat,2004,223,13
1366,6086,4924-19,1,Advent Calendar 2004 Creator (Day 18) Racing Car,2004,223,23
1367,6086,4924-2,1,Advent Calendar 2004 Creator (Day 1) Elf Ornament,2004,223,15
1368,6086,4924-20,1,Advent Calendar 2004 Creator (Day 19) Snowman,2004,223,13
1369,6086,4924-21,1,Advent Calendar 2004 Creator (Day 20) Leaf Ornament,2004,223,18
1370,6086,4924-22,1,Advent Calendar 2004 Creator (Day 21) Santa,2004,223,13
1371,6086,4924-23,1,Advent Calendar 2004 Creator (Day 22) Sailing Ship,2004,223,16
1372,6086,4924-24,1,Advent Calendar 2004 Creator (Day 23) Tree,2004,223,12
1373,6086,4924-25,1,Advent Calendar 2004 Creator (Day 24) Air Boat,2004,223,9
1374,6086,4924-3,1,Advent Calendar 2004 Creator (Day  2) Plane,2004,223,13
1375,6086,4924-4,1,Advent Calendar 2004 Creator (Day  3) Parrot,2004,223,13
1376,6086,4924-5,1,Advent Calendar 2004 Creator (Day  4) Robot,2004,223,19
1377,6086,4924-6,1,Advent Calendar 2004 Creator (Day  5) Blue Present,2004,223,7
1378,6086,4924-7,1,Advent Calendar 2004 Creator (Day  6) Ship,2004,223,19
1379,6086,4924-8,1,Advent Calendar 2004 Creator (Day 7) Angel Ornament,2004,223,17
1380,6086,4924-9,1,Advent Calendar 2004 Creator (Day  8) Van,2004,223,16
1381,6093,1547-1,1,Black Knights Boat,1993,188,58
1382,6093,1596-1,1,Ghostly Hideout,1993,203,37
1383,6093,1624-1,1,King's Archer,1993,188,22
1384,6117,8645-1,1,Muscle Slammer Bike,2005,116,126
1385,6117,8646-1,1,Speed Slammer Bike,2005,116,126
1386,6174,7979-10,1,Advent Calendar 2008 Castle  (Day 9) - Crossbow on Wheels,2008,219,7
1387,6174,7979-11,1,Advent Calendar 2008 Castle (Day 10) - Dwarf with Pick Axe,2008,219,6
1388,6174,7979-12,1,Advent Calendar 2008 Castle (Day 11) - Fire and Crystal,2008,219,6
1389,6174,7979-13,1,Advent Calendar 2008 Castle (Day 12) - Container on Wheels,2008,219,10
1390,6174,7979-14,1,Advent Calendar 2008 Castle (Day 13) - Tools Storage with Frog,2008,219,4
1391,6174,7979-15,1,Advent Calendar 2008 Castle (Day 14) - Evil Witch,2008,219,5
1392,6174,7979-16,1,Advent Calendar 2008 Castle (Day 15) - Cooking Pot with Snake,2008,219,9
1393,6174,7979-17,1,Advent Calendar 2008 Castle (Day 16) - Shelving with Bat,2008,219,12
1394,6174,7979-18,1,Advent Calendar 2008 Castle (Day 17) - Crystal Ball,2008,219,5
1395,6174,7979-19,1,Advent Calendar 2008 Castle (Day 18) - Maid with Broom and Rat,2008,219,6
1396,6174,7979-2,1,Advent Calendar 2008 Castle  (Day 1) - Soldier with Spear,2008,219,5
1397,6174,7979-20,1,Advent Calendar 2008 Castle (Day 19) - Food Basket,2008,219,4
1398,6174,7979-21,1,Advent Calendar 2008 Castle (Day 20) - Dinner Table,2008,219,17
1399,6174,7979-22,1,Advent Calendar 2008 Castle (Day 21) - Troll Warrior,2008,219,5
1400,6174,7979-23,1,Advent Calendar 2008 Castle (Day 22) - Catapult,2008,219,14
1401,6174,7979-24,1,Advent Calendar 2008 Castle (Day 23) - Treasure Chest with Spider,2008,219,6
1402,6174,7979-25,1,Advent Calendar 2008 Castle (Day 24) - Jester,2008,219,4
1403,6174,7979-3,1,Advent Calendar 2008 Castle  (Day 2) - Brick Arch with Flag and Shield,2008,219,10
1404,6174,7979-4,1,Advent Calendar 2008 Castle  (Day 3) - Armour Stand,2008,219,8
1405,6174,7979-5,1,Advent Calendar 2008 Castle  (Day 4) - White Skeleton with Flail,2008,219,7
1406,6174,7979-6,1,Advent Calendar 2008 Castle  (Day 5) - Weapon Stand,2008,219,8
1407,6174,7979-7,1,Advent Calendar 2008 Castle  (Day 6) - Black Skeleton with Crossbow,2008,219,7
1408,6174,7979-8,1,Advent Calendar 2008 Castle  (Day 7) - Castle Soldier with Sword,2008,219,5
1409,6174,7979-9,1,Advent Calendar 2008 Castle  (Day 8) - Archery Target,2008,219,6
1410,6181,8008-1,1,Stormtrooper™,2001,158,360
1411,6181,8010-1,1,Darth Vader™,2002,158,390
1412,6194,8688-1,1,Toa Gali,2008,338,60
1413,15304,8688-1,1,Toa Gali,2008,338,60
1414,6194,8689-1,1,Toa Tahu,2008,338,73
1415,15304,8689-1,1,Toa Tahu,2008,338,73
1416,6194,8941-1,1,Rockoh T3,2008,327,388
1417,6194,8942-1,1,Jetrax T6,2008,327,420
1418,6241,9798-1,1,NXT Rechargeable Battery,2006,259,1
1419,10976,9798-1,1,NXT Rechargeable Battery,2006,259,1
1420,6241,9833-2,1,"AC Adapter, 120V - 10V Transformer",1996,259,1
1421,6253,1278-1,1,Johnny Thunder & Baby T,2000,298,23
1422,6253,1279-1,1,Aeroplane,2000,298,21
1423,6253,1280-1,1,Microcopter,2000,298,28
1424,6253,1281-1,1,Aeroplane,2000,298,25
1425,6276,8047-1,1,Compact Excavator,2010,7,252
1426,6276,8065-1,1,Mini Container Truck,2011,7,119
1427,6276,8067-1,1,Mini Mobile Crane,2011,7,292
1428,6276,8069-1,1,Backhoe Loader,2011,7,608
1429,6319,2063-1,1,Stormer 2.0,2011,401,31
1430,6319,2068-1,1,Nex 2.0,2011,401,31
1431,6319,2141-1,1,Surge 2.0,2011,401,30
1432,6319,2142-1,1,Breez 2.0,2011,401,29
1433,6331,8721-1,1,Velika,2006,337,21
1434,6331,8722-1,1,Kazi,2006,337,25
1435,6331,8723-1,1,Piruk,2006,337,27
1436,6331,8724-1,1,Garan,2006,337,21
1437,6331,8725-1,1,Balta,2006,337,22
1438,6331,8726-1,1,Dalu,2006,337,25
1439,6336,851097,1,"Sword, Toa Hordika Blazer Claw with Flame End",2004,501,0
1440,14498,851097,1,"Sword, Toa Hordika Blazer Claw with Flame End",2004,501,0
1441,6336,8758-1,1,Tower of Toa,2005,341,407
1442,6371,4479-1,1,TIE Bomber,2003,169,229
1443,6371,7146-1,1,TIE Fighter,2001,169,171
1444,10645,7146-1,1,TIE Fighter,2001,169,171
1445,6416,20206-1,1,"MBA Level Three - Kit 7, The Lost Village",2012,432,229
1446,6416,20207-1,1,"MBA Level Three - Kit 8, The Forbidden Bridge",2012,432,220
1447,6416,20208-1,1,"MBA Level Three - Kit 9, The Dark Lair",2012,432,183
1448,6424,8383-1,1,Nitro Terminator,2004,116,69
1449,14465,8383-1,1,Nitro Terminator,2004,116,69
1450,6424,8385-1,1,Exo Stealth,2004,116,81
1451,14465,8385-1,1,Exo Stealth,2004,116,81
1452,6426,8801-1,1,Knights' Attack Barge,2005,198,165
1453,6426,8802-1,1,Dark Fortress Landing,2005,198,144
1454,6447,8925-1,1,Barraki Deepsea Patrol,2007,341,200
1455,6447,8926-1,1,Toa Undersea Attack,2007,341,357
1456,6447,8927-1,1,Toa Terrain Crawler,2007,341,603
1457,6453,3066-1,1,Cosmos Glider,1999,93,19
1458,6453,3067-1,1,Test Shuttle,1999,93,21
1459,6453,3068-1,1,Radar Buggy,1999,93,25
1460,6453,3069-1,1,Cosmic Wing,1999,93,23
1461,6486,8791-1,1,Sir Danju,2005,198,42
1462,6486,8795-1,1,Lord Vladek,2005,198,44
1463,6514,7413-1,1,Passage of Jun-Chi,2003,300,101
1464,6514,7416-1,1,Emperor's Ship,2003,300,178
1465,6514,7419-1,1,Dragon Fortress,2003,300,741
1466,6514,7420-1,1,Thunder Blazer,2003,300,69
1467,6530,4439-1,1,Heavy-Duty Helicopter,2012,61,392
1468,6530,4441-1,1,Police Dog Van,2012,61,312
1469,6544,4721-1,1,Hogwarts Classroom,2001,251,75
1470,6544,4726-1,1,Quidditch Practice,2002,247,131
1471,6544,4727-1,1,Aragog in the Dark Forest,2002,247,183
1472,6544,4731-1,1,Dobby's Release,2002,247,71
1473,6544,4735-1,1,Slytherin,2002,247,93
1474,6544,626-1,2,"Baseplate, Green",1996,473,1
1475,6572,7115-1,1,Gungan Patrol,2000,166,79
1476,6572,7124-1,1,Flash Speeder,2000,166,107
1477,9471,7124-1,1,Flash Speeder,2000,166,107
1478,6572,7141-1,1,Naboo Fighter,1999,166,179
1479,6702,7904-10,1,Advent Calendar 2006 City (Day  9) Computer Desk & Chair,2006,220,8
1480,6702,7904-11,1,Advent Calendar 2006 City (Day 10) Train Conductor with Signal Paddle,2006,220,6
1481,6702,7904-12,1,Advent Calendar 2006 City (Day 11) Level Crossing and Signal,2006,220,22
1482,6702,7904-13,1,Advent Calendar 2006 City (Day 12) Train Handcar,2006,220,17
1483,6702,7904-14,1,Advent Calendar 2006 City (Day 13) Street Cleaner,2006,220,5
1484,6702,7904-15,1,Advent Calendar 2006 City (Day 14) Street Cleaner's Pushcart,2006,220,13
1485,6702,7904-16,1,Advent Calendar 2006 City (Day 15) Phone Kiosk,2006,220,12
1486,6702,7904-17,1,Advent Calendar 2006 City (Day 16) Police Officer with Signal Paddle,2006,220,6
1487,6702,7904-18,1,Advent Calendar 2006 City (Day 17) Police Barricade and Speed Limit Sign,2006,220,9
1488,6702,7904-19,1,Advent Calendar 2006 City (Day 18) Speed Radar Gun,2006,220,7
1489,6702,7904-2,1,Advent Calendar 2006 City (Day  1) Construction Worker,2006,220,5
1490,6702,7904-20,1,Advent Calendar 2006 City (Day 19) Mechanic,2006,220,5
1491,6702,7904-21,1,Advent Calendar 2006 City (Day 20) Tool Chest,2006,220,11
1492,6702,7904-22,1,Advent Calendar 2006 City (Day 21) Work Bench with Vise,2006,220,13
1493,6702,7904-23,1,Advent Calendar 2006 City (Day 22) Firefighter,2006,220,7
1494,6702,7904-24,1,Advent Calendar 2006 City (Day 23) Water Cannon and Burning Oil Drum,2006,220,11
1495,6702,7904-25,1,Advent Calendar 2006 City (Day 24) Santa Tree Gifts & Fireplace,2006,220,31
1496,6702,7904-3,1,Advent Calendar 2006 City (Day  2) Traffic Control Sticks,2006,220,15
1497,6702,7904-4,1,Advent Calendar 2006 City (Day  3) Traffic Cone Barricade Cement Finisher,2006,220,12
1498,6702,7904-5,1,Advent Calendar 2006 City (Day  4) Airport Ground Crew,2006,220,8
1499,6702,7904-6,1,Advent Calendar 2006 City (Day  5) Hand Truck and Luggage,2006,220,4
1500,6702,7904-7,1,Advent Calendar 2006 City (Day  6) X-Ray Machine,2006,220,15
1501,6702,7904-8,1,Advent Calendar 2006 City (Day  7) Doctor with bag,2006,220,5
1502,6702,7904-9,1,Advent Calendar 2006 City (Day  8) Hospital Bed with IV Stand,2006,220,10
1503,6791,70168-1,1,Drillex Diamond Job,2015,303,311
1504,6791,70170-1,1,UltraCopter vs. AntiMatter,2015,303,611
1505,6795,8085-1,1,Freeco Speeder,2010,165,176
1506,6848,4169306a-1,1,Christmas Tree Ornament,2005,227,46
1507,6848,4169306b-1,1,Snowman Ornament,2005,227,36
1508,6848,4169306c-1,1,Santa Claus Ornament,2005,227,36
1509,6871,41527-1,1,Rokit,2015,584,66
1510,15631,41527-1,1,Rokit,2015,584,66
1511,6871,41528-1,1,Niksput,2015,584,62
1512,15631,41528-1,1,Niksput,2015,584,62
1513,6871,41529-1,1,Nurp-Naut,2015,584,52
1514,15631,41529-1,1,Nurp-Naut,2015,584,52
1515,6871,41530-1,1,Meltus,2015,584,66
1516,7277,41530-1,1,Meltus,2015,584,66
1517,6871,41531-1,1,Flamzer,2015,584,60
1518,7277,41531-1,1,Flamzer,2015,584,60
1519,6871,41532-1,1,Burnard,2015,584,59
1520,7277,41532-1,1,Burnard,2015,584,59
1521,6871,41533-1,1,Globert,2015,584,45
1522,9386,41533-1,1,Globert,2015,584,45
1523,6871,41534-1,1,Vampos,2015,584,59
1524,9386,41534-1,1,Vampos,2015,584,59
1525,6871,41535-1,1,Boogly,2015,584,52
1526,9386,41535-1,1,Boogly,2015,584,52
1527,6877,7313-1,1,Red Planet Protector,2001,135,193
1528,6877,7314-1,1,Recon-Mech RP,2001,135,189
1529,6877,7315-1,1,Solar Explorer,2001,135,249
1530,6877,7317-1,1,Aero Tube Hanger,2001,135,716
1531,6990,5859-1,1,Little Garden Fairy,2003,319,49
1532,6990,5861-1,1,Fairy Island,2003,319,105
1533,6990,5862-1,1,Flower Fairy Party [Blue Box],2003,319,151
1534,7051,3390-1,1,Basketball Street Player Chupa Chups Promotional,2003,459,5
1535,7151,7638-1,1,Tow Truck,2009,63,128
1536,9426,7638-1,1,Tow Truck,2009,63,128
1537,15192,7638-1,1,Tow Truck,2009,63,128
1538,7187,3535-1,1,Skateboard Street Park,2003,460,68
1539,7187,3536-1,1,Snowboard Big Air Comp,2003,460,81
1540,7187,3538-1,1,Snowboard Boarder Cross Race,2003,460,196
1541,7201,7508-1,1,Jewels-n-Bands,2003,500,80
1542,7209,7153-1,1,Jango Fett's Slave I,2002,167,360
1543,10645,7153-1,1,Jango Fett's Slave I,2002,167,360
1544,7261,4701-1,1,Sorting Hat,2001,251,50
1545,7261,4702-1,1,The Final Challenge,2001,251,61
1546,7261,4704-1,1,The Chamber of the Winged Keys,2001,251,180
1547,7261,4706-1,1,Forbidden Corridor,2001,251,239
1548,7261,4711-1,1,Flying Lesson,2002,251,24
1549,7348,3061-1,1,City Park Café,2012,494,244
1550,7348,3183-1,1,Stephanie’s Cool Convertible,2012,494,148
1551,7348,3934-1,1,Mia’s Puppy House,2012,494,83
1552,7745,3934-1,1,Mia’s Puppy House,2012,494,83
1553,7348,3936-1,1,Emma’s Fashion Design Studio,2012,494,77
1554,7363,7324-10,1,Advent Calendar 2005 City (Day  9) Construction Worker,2005,220,5
1555,7363,7324-11,1,Advent Calendar 2005 City (Day 10) Wheelbarrow,2005,220,11
1556,7363,7324-12,1,Advent Calendar 2005 City (Day 11) Barricade,2005,220,9
1557,7363,7324-13,1,Advent Calendar 2005 City (Day 12) Train Worker,2005,220,6
1558,7363,7324-14,1,Advent Calendar 2005 City (Day 13) Crossing Gate,2005,220,13
1559,7363,7324-15,1,Advent Calendar 2005 City (Day 14) Signal Post,2005,220,11
1560,7363,7324-16,1,Advent Calendar 2005 City (Day 15) Mechanic,2005,220,5
1561,7363,7324-17,1,Advent Calendar 2005 City (Day 16) Drill Press,2005,220,11
1562,7363,7324-18,1,Advent Calendar 2005 City (Day 17) Oil Barrel & Hand Truck,2005,220,7
1563,7363,7324-19,1,Advent Calendar 2005 City (Day 18) Man with Radio,2005,220,5
1564,7363,7324-2,1,Advent Calendar 2005 City (Day  1) Fireman,2005,220,5
1565,7363,7324-20,1,Advent Calendar 2005 City (Day 19) RC Car,2005,220,8
1566,7363,7324-21,1,Advent Calendar 2005 City (Day 20) Skateboard & Helmet,2005,220,4
1567,7363,7324-22,1,Advent Calendar 2005 City (Day 21) Pizza Chef,2005,220,5
1568,7363,7324-23,1,Advent Calendar 2005 City (Day 22) Food Counter,2005,220,6
1569,7363,7324-24,1,Advent Calendar 2005 City (Day 23) Pizza Oven,2005,220,11
1570,7363,7324-25,1,Advent Calendar 2005 City (Day 24) Santa & Sled,2005,220,23
1571,7363,7324-3,1,Advent Calendar 2005 City (Day  2) Fire Hydrant Hose Airtanks,2005,220,10
1572,7363,7324-4,1,Advent Calendar 2005 City (Day  3) Rescue Bucket,2005,220,7
1573,7363,7324-5,1,Advent Calendar 2005 City (Day  4) Policeman,2005,220,5
1574,7363,7324-6,1,Advent Calendar 2005 City (Day  5) Police Dog & Barricade,2005,220,8
1575,7363,7324-7,1,Advent Calendar 2005 City (Day  6) Criminal and Buzz Saw,2005,220,5
1576,7363,7324-8,1,Advent Calendar 2005 City (Day  7) Safe,2005,220,12
1577,7363,7324-9,1,Advent Calendar 2005 City (Day  8) Welding Tanks & Torch,2005,220,12
1578,7391,10194-1,1,Emerald Night,2009,240,1089
1579,7391,8867-1,1,Flexible Train Track,2009,245,64
1580,7430,2155-1,1,Aircraft,2000,467,18
1581,7430,2156-1,1,Car,2000,467,17
1582,7430,2157-1,1,Boat,2000,467,16
1583,7430,2158-1,1,Helicopter,2000,467,10
1584,7474,10000-1,1,Guarded Inn,2001,186,256
1585,7474,10039-1,1,Black Falcon's Fortress,2002,186,431
1586,7474,3739-1,1,Blacksmith Shop,2002,200,629
1587,7478,8509-1,1,Swamp,2000,16,45
1588,15594,8509-1,1,Swamp,2000,16,45
1589,7478,8510-1,1,Lava,2000,16,35
1590,15594,8510-1,1,Lava,2000,16,35
1591,7524,7200-1,1,Final Duel I,2002,169,32
1592,9471,7200-1,1,Final Duel I,2002,169,32
1593,15019,7200-1,1,Final Duel I,2002,169,32
1594,7524,7201-1,1,Final Duel II,2002,169,26
1595,15019,7201-1,1,Final Duel II,2002,169,26
1596,7524,7203-1,1,Jedi Defense I,2002,166,59
1597,15019,7203-1,1,Jedi Defense I,2002,166,59
1598,7524,7204-1,1,Jedi Defense II,2002,166,53
1599,15019,7204-1,1,Jedi Defense II,2002,166,53
1600,7562,9516-1,1,Jabba’s Palace,2012,169,716
1601,7703,7000-1,1,Baby Ankylosaurus,2001,386,37
1602,7703,7001-1,1,Baby Iguanodon,2001,386,23
1603,7703,7002-1,1,Baby Brachiosaurus,2001,386,31
1604,7703,7003-1,1,Baby Dimetrodon,2001,386,20
1605,7743,6851-1,1,Tri-Wheeled Tyrax,1991,129,38
1606,7743,6861-2,1,Super Model Building Instruction,1993,129,1
1607,7743,6878-1,1,Sub Orbital Guardian,1991,129,75
1608,7743,6887-1,1,Allied Avenger,1991,129,100
1609,7745,3187-1,1,Butterfly Beauty Shop,2012,494,240
1610,7745,3935-1,1,Stephanie’s Pet Patrol,2012,494,73
1611,7766,5620-1,1,Street Cleaner,2008,63,22
1612,7766,7632-1,1,Crawler Crane,2009,56,478
1613,7766,7746-1,1,Single-Drum Roller,2009,56,207
1614,7774,6578-1,1,Polar Explorer,2000,51,22
1615,7774,6586-1,1,Polar Scout,2000,51,55
1616,7805,70126-1,1,Crocodile Legend Beast,2014,574,120
1617,7805,70128-1,1,Braptor's Wing Striker,2014,571,145
1618,7805,70129-1,1,Lavertus' Twin Blade,2014,571,181
1619,7805,70130-1,1,Sparratus' Spider Stalker,2014,571,291
1620,7805,70131-1,1,Rogon's Rock Flinger,2014,571,256
1621,7850,9509-10,1,"Advent Calendar 2012, Star Wars (Day 9) - Imperial Officer",2012,225,4
1622,7850,9509-11,1,"Advent Calendar 2012, Star Wars (Day 10) - AT-AT Walker",2012,225,13
1623,7850,9509-12,1,"Advent Calendar 2012, Star Wars (Day 11) - Hoth Blaster Station",2012,225,6
1624,7850,9509-13,1,"Advent Calendar 2012, Star Wars (Day 12) - Hoth Rebel Trooper",2012,225,6
1625,7850,9509-14,1,"Advent Calendar 2012, Star Wars (Day 13) - Gonk Droid (GNK Power Droid)",2012,225,14
1626,7850,9509-15,1,"Advent Calendar 2012, Star Wars (Day 14) - General Grievous Weapon Depot",2012,225,10
1627,7850,9509-16,1,"Advent Calendar 2012, Star Wars (Day 15) - Snowtrooper",2012,225,4
1628,7850,9509-17,1,"Advent Calendar 2012, Star Wars (Day 16) - Naboo Royal Shuttle",2012,225,18
1629,7850,9509-18,1,"Advent Calendar 2012, Star Wars (Day 17) - Flash Speeder",2012,225,14
1630,7850,9509-19,1,"Advent Calendar 2012, Star Wars (Day 18) - Rebel Scout Trooper",2012,225,5
1631,7850,9509-2,1,"Advent Calendar 2012, Star Wars (Day 1) - Gungan Sub",2012,225,13
1632,7850,9509-20,1,"Advent Calendar 2012, Star Wars (Day 19) - Trade Federation AAT",2012,225,15
1633,7850,9509-21,1,"Advent Calendar 2012, Star Wars (Day 20) - General Grievous Starfighter",2012,225,14
1634,7850,9509-22,1,"Advent Calendar 2012, Star Wars (Day 21) - Super Battle Droid",2012,225,4
1635,7850,9509-23,1,"Advent Calendar 2012, Star Wars (Day 22) - Sith Infiltrator",2012,225,15
1636,7850,9509-24,1,"Advent Calendar 2012, Star Wars (Day 23) - Snowman R2-D2",2012,225,8
1637,7850,9509-25,1,"Advent Calendar 2012, Star Wars (Day 24) - Santa Darth Maul",2012,225,7
1638,7850,9509-3,1,"Advent Calendar 2012, Star Wars (Day 2) - Gungan Soldier",2012,225,3
1639,7850,9509-4,1,"Advent Calendar 2012, Star Wars (Day 3) - Gungan Battle Depot",2012,225,8
1640,7850,9509-5,1,"Advent Calendar 2012, Star Wars (Day 4) - Star Destroyer",2012,225,14
